commande, current 
0.0349, 1.154
0.0351, 1.184
0.0354, 1.204
0.0365, 1.221
0.0367, 1.24
0.0378, 1.263
0.0396, 1.275
0.0399, 1.299
0.0396, 1.315
0.0397, 1.339
0.0396, 1.357
0.0389, 1.383
0.039, 1.403
0.0396, 1.415
0.0395, 1.443
0.0398, 1.462
0.0403, 1.478
0.0406, 1.506
0.0413, 1.523
0.0415, 1.545
0.0431, 1.551
0.0426, 1.577
0.0428, 1.605
0.0437, 1.616
0.044, 1.641
0.044, 1.664
0.0442, 1.689
0.0458, 1.698
0.0453, 1.722
0.0462, 1.732
0.0444, 1.77
0.0443, 1.785
0.0444, 1.797
0.0447, 1.819
0.0447, 1.844
0.0456, 1.861
0.0465, 1.877
0.0471, 1.899
0.0482, 1.917
0.0482, 1.937
0.0486, 1.961
0.0492, 1.979
0.0494, 1.999
-0.0027, -0.002
-0.0038, 0.006
-0.0028, -0.002
-0.0029, 0.0
-0.0029, -0.002
-0.0025, -0.004
-0.0029, 0.001
-0.0034, 0.006
-0.0029, 0.0
-0.0032, 0.004
-0.0024, -0.005
-0.0026, 0.001
-0.002, -0.01
-0.0031, 0.003
-0.003, 0.002
-0.0023, -0.003
-0.0024, -0.003
-0.0021, -0.005
-0.0033, 0.003
-0.0023, -0.001
-0.0025, -0.002
-0.003, 0.001
-0.0028, 0.0
-0.0027, 0.0
-0.0028, 0.001
-0.0029, -0.003
-0.0024, -0.005
-0.0023, -0.0
-0.003, 0.002
-0.0026, -0.003
-0.0029, 0.0
-0.0024, -0.005
-0.0034, 0.003
-0.0036, 0.01
-0.0025, -0.002
-0.0029, 0.003
-0.003, 0.003
-0.0032, 0.004
-0.0026, -0.005
-0.003, 0.001
-0.0034, 0.004
-0.0034, 0.004
-0.0027, -0.001
-0.0027, -0.001
-0.0025, -0.003
-0.0032, 0.004
-0.0037, 0.007
-0.0025, -0.001
-0.0021, -0.006
-0.0027, -0.002
-0.0027, 0.0
-0.0029, 0.003
-0.0026, -0.001
-0.0023, -0.003
-0.0027, -0.001
-0.0027, 0.001
-0.0033, 0.004
-0.0032, -0.001
-0.0026, -0.001
-0.0031, 0.002
-0.0025, -0.002
-0.0033, 0.007
-0.003, 0.0
-0.0025, -0.003
-0.0031, 0.002
-0.0027, 0.003
-0.003, 0.002
-0.0029, 0.0
-0.0025, 0.0
-0.0026, 0.0
-0.003, 0.002
-0.0029, 0.001
-0.0032, 0.003
-0.0027, -0.002
-0.0024, -0.003
-0.003, 0.003
-0.002, -0.007
-0.0026, -0.002
-0.0025, -0.005
-0.0023, -0.005
-0.0032, 0.003
-0.0029, 0.001
-0.0031, 0.001
-0.003, 0.0
-0.0028, -0.002
-0.002, -0.007
-0.0024, -0.003
-0.0027, -0.001
-0.0024, -0.004
-0.0031, 0.001
-0.0033, 0.005
-0.0031, 0.003
-0.0022, -0.007
-0.0027, -0.003
-0.0027, -0.003
-0.0028, 0.001
-0.0029, 0.0
-0.0026, -0.002
-0.0032, 0.005
-0.0026, -0.003
-0.003, 0.002
-0.003, 0.001
-0.0029, 0.002
-0.0027, -0.001
-0.0027, 0.0
-0.0031, 0.0
-0.0029, 0.005
-0.0028, 0.0
-0.0032, 0.005
-0.0024, -0.004
-0.0025, -0.001
-0.0027, -0.002
-0.0024, -0.003
-0.0026, 0.0
-0.0021, -0.007
-0.0025, -0.003
-0.0028, -0.001
-0.0026, -0.002
-0.0029, -0.0
-0.0019, -0.006
-0.0029, 0.001
-0.0028, -0.0
-0.0027, -0.0
-0.0028, 0.001
-0.0026, 0.0
-0.0032, 0.001
-0.0029, 0.001
-0.0029, 0.0
-0.0026, -0.001
-0.0024, -0.003
-0.0026, -0.004
-0.0027, -0.002
-0.0024, -0.003
-0.0029, 0.005
-0.0028, 0.001
-0.0028, 0.0
-0.0027, -0.002
-0.0026, -0.001
-0.0026, -0.001
-0.0027, -0.001
-0.0029, 0.0
-0.003, 0.001
-0.0029, 0.001
-0.0028, -0.0
-0.0032, 0.007
-0.002, -0.006
-0.0029, 0.001
-0.0023, -0.004
-0.0023, -0.004
-0.002, -0.006
-0.003, 0.004
-0.0028, 0.0
-0.0022, -0.005
-0.0027, -0.0
-0.0033, 0.003
-0.0034, 0.0
-0.0031, -0.0
-0.0035, 0.007
-0.0029, 0.001
-0.0029, 0.0
-0.0033, 0.005
-0.0024, -0.003
-0.0033, 0.006
-0.0028, -0.0
-0.0027, -0.002
-0.0027, 0.0
-0.0037, 0.008
-0.0025, -0.004
-0.0029, -0.001
-0.0032, 0.004
-0.0028, -0.001
-0.0019, -0.008
-0.0033, 0.003
-0.0034, 0.007
-0.0032, 0.006
-0.0033, 0.004
-0.003, 0.003
-0.0025, -0.003
-0.0025, -0.003
-0.0025, -0.004
-0.0027, -0.001
-0.0027, -0.001
-0.002, -0.007
-0.0027, -0.003
-0.0025, -0.004
-0.0025, -0.004
-0.0028, 0.0
-0.0026, -0.002
-0.0028, -0.002
-0.0027, 0.0
-0.0027, 0.005
-0.0019, -0.01
-0.0028, -0.001
-0.0028, 0.0
-0.0026, -0.003
-0.0029, 0.0
-0.0029, 0.0
-0.0031, 0.0
-0.0031, 0.003
-0.0028, 0.001
-0.0031, 0.005
-0.0029, 0.001
-0.0029, 0.001
-0.003, 0.002
-0.0028, 0.001
-0.0027, -0.001
-0.0026, -0.001
-0.0027, -0.001
-0.0028, -0.0
-0.0032, 0.006
-0.0031, 0.01
-0.0029, 0.0
-0.0027, -0.001
-0.0031, 0.002
-0.0028, -0.001
-0.0028, 0.001
-0.0026, 0.0
-0.0028, 0.002
-0.0026, -0.002
-0.0027, 0.001
-0.0031, 0.003
-0.0024, -0.006
-0.0031, 0.004
-0.0031, 0.004
-0.0027, 0.0
-0.0027, 0.0
-0.003, 0.0
-0.0029, -0.0
-0.0021, -0.009
-0.0028, -0.004
-0.0027, -0.002
-0.0026, -0.002
-0.0028, -0.0
-0.0022, -0.008
-0.0026, 0.0
-0.003, 0.003
-0.0034, 0.0
-0.0027, 0.0
-0.0031, 0.003
-0.0031, 0.002
-0.0025, -0.003
-0.0024, -0.004
-0.0029, 0.001
-0.0032, 0.004
-0.0032, 0.004
-0.0027, -0.0
-0.0027, -0.0
-0.0026, -0.002
-0.003, 0.001
-0.0028, 0.0
-0.0026, -0.002
-0.0024, -0.006
-0.0024, -0.004
-0.0021, -0.006
-0.0025, -0.002
-0.0027, -0.001
-0.0028, 0.0
-0.0027, 0.004
-0.0027, -0.004
-0.0025, 0.0
-0.0023, -0.005
-0.0035, 0.006
-0.0025, -0.002
-0.003, 0.003
-0.0027, -0.001
-0.0026, -0.001
-0.003, 0.002
-0.0026, -0.002
-0.0025, -0.002
-0.0034, 0.001
-0.0034, 0.001
-0.0023, -0.003
-0.0038, 0.009
-0.0032, 0.002
-0.0022, -0.006
-0.0022, -0.006
-0.0028, 0.001
-0.0025, -0.002
-0.0031, 0.0
-0.0026, -0.004
-0.0024, -0.003
-0.0027, 0.0
-0.0023, -0.006
-0.0029, 0.0
-0.0029, 0.0
-0.003, -0.001
-0.0038, 0.007
-0.003, 0.0
-0.003, 0.0
-0.003, 0.0
-0.003, -0.0
-0.0031, 0.002
-0.0023, -0.006
-0.0032, 0.006
-0.0026, -0.002
-0.0021, -0.002
-0.0031, 0.003
-0.003, 0.0
-0.0023, -0.004
-0.0026, -0.003
-0.003, 0.001
-0.0028, 0.0
-0.0031, 0.002
-0.0026, 0.0
-0.0036, 0.008
-0.0029, 0.001
-0.0022, -0.006
-0.0027, -0.002
-0.0024, -0.005
-0.0023, -0.006
-0.0031, 0.0
-0.0027, -0.002
-0.0026, -0.001
-0.0034, 0.007
-0.0028, -0.001
-0.0025, -0.002
-0.0031, 0.0
-0.003, 0.001
-0.0031, 0.005
-0.0029, 0.0
-0.003, 0.001
-0.0028, -0.002
-0.0023, -0.006
-0.0031, 0.001
-0.003, 0.003
-0.0025, -0.003
-0.0028, -0.001
-0.0029, 0.0
-0.0028, 0.0
-0.0029, 0.001
-0.0031, 0.0
-0.0033, 0.003
-0.0031, 0.004
-0.0026, -0.003
-0.0031, 0.001
-0.0033, 0.0
-0.0032, 0.003
-0.0028, -0.002
-0.0032, 0.003
-0.0031, 0.0
-0.0025, -0.002
-0.0027, -0.0
-0.0026, -0.0
-0.0017, -0.008
-0.0025, -0.001
-0.0025, -0.001
-0.0029, -0.001
-0.0027, -0.003
-0.0027, -0.001
-0.0031, 0.004
-0.0024, -0.004
-0.0033, 0.005
-0.003, 0.0
-0.0027, 0.001
-0.0028, -0.001
-0.0028, 0.001
-0.0026, -0.0
-0.0027, -0.002
-0.0031, 0.002
-0.0028, 0.001
-0.0029, 0.0
-0.0026, -0.002
-0.0024, -0.003
-0.0032, 0.008
-0.0032, 0.003
-0.0025, -0.003
-0.0023, -0.003
-0.0034, 0.007
-0.0026, -0.003
-0.0033, 0.005
-0.0026, -0.0
-0.0031, 0.002
-0.0031, 0.001
-0.0029, 0.0
-0.0028, 0.005
-0.0031, 0.002
-0.0026, -0.0
-0.0027, -0.001
-0.0027, -0.001
-0.0031, 0.002
-0.0028, 0.0
-0.0028, 0.0
-0.0024, -0.004
-0.0032, 0.004
-0.0031, 0.003
-0.0023, -0.004
-0.0029, 0.002
-0.0025, -0.001
-0.0024, -0.002
-0.0029, 0.0
-0.0028, 0.0
-0.0031, 0.004
-0.0027, 0.0
-0.003, -0.0
-0.0033, 0.003
-0.0018, -0.008
-0.0028, 0.0
-0.0029, 0.001
-0.0028, 0.0
-0.0031, 0.001
-0.0031, 0.006
-0.0029, 0.001
-0.0031, 0.0
-0.0027, -0.0
-0.0027, -0.001
-0.0028, 0.0
-0.002, -0.007
-0.0027, -0.002
-0.0034, 0.007
-0.003, 0.002
-0.0029, 0.004
-0.0031, 0.005
-0.0026, -0.001
-0.0037, 0.008
-0.0025, -0.0
-0.0027, -0.003
-0.0024, -0.001
-0.0025, -0.002
-0.0033, 0.005
-0.0025, -0.001
-0.0031, 0.005
-0.0028, 0.0
-0.0025, 0.0
-0.0023, -0.001
-0.0029, 0.001
-0.0028, 0.0
-0.0027, -0.003
-0.0027, -0.001
-0.0027, -0.001
-0.002, -0.004
-0.0028, 0.0
-0.0029, 0.0
-0.0023, -0.004
-0.0024, -0.003
-0.0026, -0.003
-0.0025, -0.002
-0.0028, 0.001
-0.0026, -0.0
-0.0025, -0.002
-0.003, 0.001
-0.003, 0.001
-0.003, 0.0
-0.0024, -0.003
-0.0024, -0.004
-0.0024, -0.002
-0.0024, -0.005
-0.0023, -0.004
-0.0028, -0.001
-0.0032, 0.005
-0.0021, -0.003
-0.0026, -0.002
-0.0029, 0.001
-0.0028, 0.002
-0.0025, -0.003
-0.003, 0.0
-0.0026, -0.001
-0.0028, 0.0
-0.0028, -0.0
-0.0026, -0.0
-0.003, 0.0
-0.0027, 0.0
-0.0024, -0.002
-0.0031, 0.003
-0.0031, 0.003
-0.0029, 0.0
-0.0026, -0.003
-0.0027, 0.0
-0.0027, -0.003
-0.0025, -0.002
-0.0027, -0.003
-0.0027, -0.001
-0.0024, -0.004
-0.0027, 0.0
-0.0032, 0.003
-0.0024, -0.002
-0.0028, 0.0
-0.003, 0.002
-0.0032, 0.003
-0.0019, -0.009
-0.003, 0.003
-0.0028, 0.001
-0.0029, 0.001
-0.0025, -0.002
-0.0032, 0.005
-0.0026, -0.001
-0.0029, -0.0
-0.0026, -0.001
-0.0026, -0.004
-0.0035, 0.005
-0.0024, -0.003
-0.0028, 0.0
-0.0026, -0.002
-0.0027, -0.0
-0.0028, 0.0
-0.0037, 0.008
-0.0027, -0.001
-0.0027, -0.004
-0.0025, -0.003
-0.0037, 0.009
-0.0033, 0.006
-0.0033, 0.004
-0.0027, -0.001
-0.0027, -0.002
-0.0023, -0.005
-0.0028, -0.001
-0.0023, -0.006
-0.0027, -0.002
-0.0026, -0.001
-0.0028, -0.001
-0.0027, -0.0
-0.003, 0.0
-0.0031, 0.002
-0.0028, -0.0
-0.0016, -0.01
-0.0029, -0.001
-0.0025, -0.005
-0.0025, -0.005
-0.0027, -0.002
-0.0027, -0.002
-0.0031, 0.007
-0.002, -0.005
-0.0026, -0.002
-0.003, -0.001
-0.0029, -0.002
-0.003, 0.001
-0.0027, 0.0
-0.0027, 0.0
-0.0031, 0.002
-0.003, 0.0
-0.003, 0.0
-0.003, 0.002
-0.003, -0.001
-0.0031, 0.001
-0.0028, -0.001
-0.0025, -0.001
-0.0023, -0.004
-0.0033, 0.005
-0.0026, -0.002
-0.0023, -0.003
-0.0025, -0.005
-0.0025, -0.005
-0.0028, 0.0
-0.0025, -0.003
-0.003, 0.0
-0.0027, -0.0
-0.0028, 0.0
-0.0028, -0.001
-0.0027, 0.002
-0.0024, -0.006
-0.0023, -0.002
-0.0023, -0.002
-0.0025, -0.003
-0.0025, -0.004
-0.0028, 0.002
-0.0028, 0.0
-0.0026, -0.002
-0.0027, -0.002
-0.0026, -0.003
-0.0031, 0.001
-0.0028, 0.0
-0.0024, -0.005
-0.0029, 0.0
-0.0034, 0.006
-0.0026, -0.0
-0.0022, -0.006
-0.0027, -0.002
-0.0031, 0.002
-0.0034, 0.005
-0.0027, -0.001
-0.0029, 0.0
-0.0027, 0.0
-0.0027, 0.001
-0.0031, 0.003
-0.0031, 0.001
-0.0023, -0.002
-0.0033, 0.002
-0.0029, 0.0
-0.003, 0.0
-0.0027, -0.0
-0.0026, -0.002
-0.0032, 0.004
-0.0031, 0.002
-0.003, 0.001
-0.0023, -0.008
-0.0027, -0.002
-0.0028, 0.0
-0.0025, -0.002
-0.0029, 0.001
-0.0037, 0.006
-0.0026, -0.002
-0.0028, 0.005
-0.0026, 0.0
-0.0031, 0.002
-0.0032, 0.004
-0.0026, -0.002
-0.0023, -0.002
-0.0025, -0.003
-0.003, 0.002
-0.003, 0.003
-0.003, 0.001
-0.0029, 0.002
-0.0028, -0.0
-0.003, 0.004
-0.0034, 0.007
-0.0031, 0.003
-0.0026, -0.002
-0.0017, -0.007
-0.0031, 0.003
-0.003, -0.0
-0.0023, -0.005
-0.002, -0.003
-0.0026, -0.004
-0.0025, -0.003
-0.0029, 0.001
-0.0032, 0.004
-0.003, 0.001
-0.0026, 0.0
-0.0032, 0.006
-0.0029, 0.0
-0.0023, -0.002
-0.0033, 0.004
-0.0026, -0.002
-0.0032, 0.006
-0.0023, -0.002
-0.0026, -0.0
-0.003, 0.001
-0.0029, 0.0
-0.0024, -0.004
-0.0028, 0.002
-0.0032, 0.004
-0.0027, -0.001
-0.0029, 0.0
-0.0028, 0.0
-0.0028, 0.0
-0.0026, -0.0
-0.0026, 0.0
-0.0031, 0.001
-0.0026, -0.001
-0.0018, -0.01
-0.002, -0.01
-0.003, 0.003
-0.0033, 0.003
-0.0033, 0.007
-0.0026, -0.002
-0.0031, -0.001
-0.0027, -0.001
-0.003, 0.004
-0.0023, -0.002
-0.0022, -0.005
-0.0027, 0.0
-0.0024, -0.005
-0.0026, -0.003
-0.003, 0.003
-0.0024, -0.004
-0.0024, -0.002
-0.0025, -0.0
-0.0029, 0.0
-0.0021, -0.008
-0.0028, 0.001
-0.0026, 0.0
-0.0029, 0.001
-0.0025, -0.005
-0.003, 0.001
-0.0032, 0.005
-0.0019, -0.006
-0.0018, -0.007
-0.0029, 0.0
-0.0027, 0.001
-0.0027, 0.001
-0.0028, 0.001
-0.0031, 0.004
-0.0026, 0.001
-0.0027, -0.002
-0.0023, -0.005
-0.0028, 0.0
-0.0025, 0.0
-0.0027, 0.001
-0.0035, 0.006
-0.003, 0.0
-0.0026, -0.0
-0.003, 0.003
-0.0022, -0.006
-0.0023, -0.002
-0.0028, -0.002
-0.0028, 0.002
-0.003, 0.0
-0.0025, -0.003
-0.0025, -0.001
-0.0021, -0.005
-0.0032, 0.005
-0.0021, -0.006
-0.0021, -0.006
-0.0021, -0.006
-0.0029, 0.0
-0.0034, 0.004
-0.0028, 0.006
-0.0033, 0.006
-0.0033, 0.006
-0.0027, 0.0
-0.0029, 0.0
-0.0022, -0.005
-0.0026, 0.0
-0.0027, 0.002
-0.0036, 0.007
-0.0026, -0.001
-0.0026, 0.002
-0.0027, 0.0
-0.0027, -0.004
-0.0032, 0.002
-0.0022, -0.009
-0.0031, 0.002
-0.0032, 0.005
-0.0023, -0.004
-0.0023, -0.004
-0.0029, 0.001
-0.0028, -0.001
-0.0032, 0.005
-0.0027, 0.0
-0.0029, 0.0
-0.0022, -0.009
-0.0025, -0.0
-0.003, 0.001
-0.0029, 0.003
-0.0022, -0.006
-0.0021, -0.005
-0.0023, -0.004
-0.0027, -0.001
-0.0028, 0.0
-0.0028, -0.003
-0.0029, 0.0
-0.0031, 0.004
-0.0027, 0.0
-0.0028, 0.0
-0.0031, 0.001
-0.0027, -0.0
-0.0028, -0.001
-0.0027, 0.0
-0.0025, -0.001
-0.0024, -0.004
-0.0032, 0.002
-0.0032, 0.003
-0.0029, 0.002
-0.0023, -0.003
-0.0028, 0.001
-0.0026, -0.002
-0.0028, 0.002
-0.0019, -0.007
-0.0029, 0.001
-0.0027, -0.001
-0.003, 0.003
-0.0027, -0.003
-0.0029, 0.001
-0.0028, 0.0
-0.0031, 0.002
-0.0032, 0.006
-0.0027, -0.0
-0.0029, 0.001
-0.0027, 0.0
-0.0029, 0.001
-0.0025, -0.001
-0.0027, -0.0
-0.0027, 0.0
-0.0028, 0.002
-0.0029, 0.0
-0.0031, 0.004
-0.0029, 0.001
-0.0027, -0.001
-0.0032, 0.002
-0.003, 0.002
-0.0029, 0.001
-0.003, 0.001
-0.0029, 0.0
-0.0028, 0.0
-0.0029, 0.001
-0.0028, 0.0
-0.0029, 0.002
-0.003, 0.003
-0.0027, -0.002
-0.0027, -0.0
-0.0029, 0.0
-0.0031, 0.001
-0.0029, 0.001
-0.0026, -0.001
-0.0024, -0.006
-0.0025, -0.003
-0.0029, 0.0
-0.0031, 0.003
-0.0028, 0.001
-0.0027, 0.0
-0.003, 0.0
-0.0027, 0.0
-0.0027, -0.001
-0.0029, 0.0
-0.003, 0.002
-0.0033, 0.006
-0.0029, 0.001
-0.0031, 0.004
-0.0026, -0.001
-0.0032, 0.005
-0.0028, 0.0
-0.0021, -0.006
-0.0031, 0.003
-0.0031, 0.0
-0.0025, -0.003
-0.0023, -0.005
-0.0023, -0.004
-0.0027, 0.0
-0.0031, 0.002
-0.0034, 0.005
-0.0027, -0.004
-0.0031, 0.004
-0.003, 0.0
-0.0033, 0.003
-0.0025, -0.001
-0.003, 0.001
-0.0025, -0.002
-0.0032, 0.004
-0.0033, 0.005
-0.0028, 0.002
-0.0027, -0.003
-0.0028, 0.0
-0.003, 0.001
-0.0029, -0.0
-0.003, 0.002
-0.0027, -0.0
-0.0028, -0.0
-0.0025, -0.002
-0.0024, -0.005
-0.002, -0.002
-0.0029, 0.001
-0.0023, -0.005
-0.003, 0.002
-0.003, 0.003
-0.0026, -0.001
-0.003, 0.003
-0.0027, 0.0
-0.0027, -0.001
-0.0027, 0.0
-0.0028, 0.0
-0.003, 0.002
-0.0029, 0.0
-0.0027, 0.0
-0.0027, 0.0
-0.0032, 0.005
-0.003, 0.002
-0.0029, 0.004
-0.0033, 0.006
-0.0025, -0.001
-0.0023, 0.001
-0.0024, -0.003
-0.0024, -0.005
-0.0029, 0.003
-0.0025, -0.002
-0.0031, 0.005
-0.0029, 0.001
-0.0026, -0.001
-0.0032, 0.005
-0.0027, 0.0
-0.0027, -0.001
-0.0023, -0.005
-0.0029, 0.004
-0.0032, 0.001
-0.003, 0.002
-0.0027, 0.0
-0.0027, -0.0
-0.0028, 0.0
-0.0032, 0.002
-0.0034, 0.005
-0.0028, 0.0
-0.0023, 0.0
-0.0028, -0.001
-0.0025, -0.001
-0.0031, 0.004
-0.003, 0.001
-0.0026, -0.001
-0.0022, -0.007
-0.0024, -0.003
-0.0024, -0.004
-0.0023, -0.004
-0.0031, 0.002
-0.003, 0.001
-0.0033, 0.005
-0.0026, -0.0
-0.0033, 0.007
-0.0031, 0.003
-0.0029, 0.002
-0.0031, 0.004
-0.0022, -0.005
-0.0025, -0.003
-0.0029, 0.001
-0.0026, -0.002
-0.0034, 0.008
-0.0025, 0.001
-0.0031, 0.003
-0.0023, -0.003
-0.0027, -0.0
-0.0028, 0.001
-0.003, 0.003
-0.0029, 0.0
-0.0034, 0.007
-0.0027, 0.001
-0.003, 0.002
-0.003, 0.002
-0.0027, 0.003
-0.0028, 0.001
-0.0033, 0.008
-0.0033, 0.007
-0.0027, 0.001
-0.003, 0.001
-0.0031, 0.001
-0.0029, 0.005
-0.0029, 0.0
-0.0022, -0.005
-0.0029, 0.001
-0.0023, -0.002
-0.003, 0.004
-0.0027, -0.001
-0.0029, 0.001
-0.0029, 0.002
-0.0028, -0.003
-0.0027, -0.0
-0.0025, -0.002
-0.0021, -0.005
-0.0026, -0.0
-0.003, 0.002
-0.0024, -0.002
-0.0027, -0.001
-0.003, 0.004
-0.0029, 0.0
-0.0025, -0.003
-0.0028, 0.001
-0.0028, 0.002
-0.0029, 0.0
-0.0026, -0.002
-0.0033, 0.002
-0.0033, 0.007
-0.0027, -0.002
-0.0028, 0.001
-0.003, 0.002
-0.0027, -0.0
-0.0025, -0.001
-0.0026, 0.0
-0.0028, 0.0
-0.0022, -0.005
-0.0034, 0.003
-0.0029, 0.001
-0.0027, 0.0
-0.0024, -0.003
-0.0027, -0.001
-0.0023, -0.003
-0.0025, -0.003
-0.0031, 0.004
-0.0029, 0.005
-0.0031, 0.004
-0.0023, -0.004
-0.003, 0.004
-0.0028, 0.003
-0.0031, 0.005
-0.0031, 0.005
-0.0029, 0.002
-0.0031, 0.004
-0.0028, 0.002
-0.0027, -0.001
-0.0029, -0.0
-0.0029, 0.001
-0.0028, 0.001
-0.0026, -0.002
-0.0025, -0.003
-0.0024, -0.003
-0.0024, -0.003
-0.002, -0.008
-0.0029, 0.004
-0.0036, 0.007
-0.0023, 0.001
-0.0033, 0.006
-0.0029, 0.0
-0.0026, -0.0
-0.0029, 0.001
-0.0027, -0.002
-0.0024, -0.003
-0.0034, 0.006
-0.0023, -0.004
-0.003, 0.004
-0.0028, 0.002
-0.0022, -0.004
-0.0029, 0.004
-0.003, 0.001
-0.0026, -0.003
-0.0023, -0.004
-0.0028, 0.001
-0.003, 0.001
-0.0026, -0.001
-0.003, 0.008
-0.0028, 0.0
-0.0028, -0.002
-0.0028, 0.001
-0.0027, 0.0
-0.0027, -0.0
-0.003, 0.002
-0.0027, 0.0
-0.003, 0.004
-0.0027, 0.001
-0.0034, 0.008
-0.0024, -0.002
-0.0028, 0.0
-0.0028, 0.0
-0.0029, 0.003
-0.0026, 0.0
-0.0025, -0.005
-0.0025, -0.001
-0.0028, 0.0
-0.002, -0.007
-0.0025, -0.001
-0.0028, 0.005
-0.0027, -0.003
-0.0024, 0.001
-0.0025, -0.001
-0.0027, -0.002
-0.0029, 0.0
-0.0027, -0.0
-0.0026, -0.002
-0.0026, -0.002
-0.003, 0.002
-0.0028, 0.0
-0.0026, -0.001
-0.0028, 0.0
-0.0024, -0.005
-0.0024, -0.005
-0.0029, 0.003
-0.0028, 0.0
-0.0033, 0.006
-0.0028, 0.0
-0.0032, 0.005
-0.0032, 0.005
-0.0029, 0.002
-0.0031, 0.004
-0.003, 0.002
-0.0023, -0.005
-0.0023, -0.003
-0.0027, -0.0
-0.0028, 0.0
-0.0026, 0.0
-0.0026, -0.001
-0.0025, -0.002
-0.0028, -0.0
-0.0026, -0.0
-0.0031, 0.002
-0.0024, -0.002
-0.0027, 0.0
-0.0027, -0.001
-0.0027, 0.0
-0.0027, 0.0
-0.0032, 0.005
-0.0028, 0.0
-0.0028, 0.001
-0.0023, -0.002
-0.0031, 0.004
-0.0022, -0.004
-0.0019, -0.007
-0.0027, 0.001
-0.0027, -0.0
-0.003, 0.002
-0.003, 0.007
-0.0028, -0.0
-0.0027, 0.001
-0.0027, 0.001
-0.0029, 0.0
-0.0029, 0.0
-0.0022, -0.002
-0.0031, 0.002
-0.0027, 0.0
-0.0025, -0.003
-0.003, 0.0
-0.0027, 0.0
-0.0025, -0.002
-0.0024, -0.001
-0.0029, 0.002
-0.0029, 0.0
-0.0027, -0.0
-0.003, 0.003
-0.0032, 0.003
-0.003, 0.0
-0.0027, -0.001
-0.0023, -0.007
-0.0025, -0.002
-0.0029, 0.0
-0.0027, -0.002
-0.0027, -0.002
-0.0021, -0.005
-0.0025, -0.002
-0.0027, -0.001
-0.0032, 0.004
-0.0027, -0.0
-0.0029, 0.0
-0.0026, -0.001
-0.0028, 0.002
-0.0034, 0.006
-0.0026, -0.002
-0.0023, -0.002
-0.0024, -0.003
-0.0025, -0.004
-0.0024, -0.005
-0.002, -0.006
-0.0027, -0.001
-0.0025, -0.001
-0.003, 0.003
-0.003, 0.002
-0.0023, -0.005
-0.0029, 0.002
-0.0031, 0.005
-0.0016, -0.01
-0.0028, 0.0
-0.0029, 0.002
-0.0032, 0.004
-0.0026, -0.001
-0.0031, 0.003
-0.0033, 0.006
-0.0034, 0.007
-0.0031, 0.001
-0.0034, 0.006
-0.0026, -0.001
-0.0027, -0.001
-0.0031, 0.002
-0.0026, -0.0
-0.0029, 0.002
-0.0035, 0.008
-0.0027, -0.002
-0.0029, -0.001
-0.003, 0.001
-0.0031, 0.001
-0.0032, 0.003
-0.0028, 0.001
-0.0031, 0.003
-0.0025, -0.002
-0.0031, 0.001
-0.0035, 0.006
-0.0029, 0.002
-0.0028, 0.0
-0.0028, 0.001
-0.0032, 0.004
-0.0027, -0.0
-0.0023, -0.004
-0.003, 0.001
-0.0032, 0.004
