commande, current 
0.0352, 1.181
0.0361, 1.197
0.0365, 1.217
0.0374, 1.236
0.0379, 1.26
0.039, 1.279
0.0401, 1.293
0.0409, 1.315
0.041, 1.331
0.0397, 1.366
0.0402, 1.38
0.0402, 1.398
0.0403, 1.412
0.0403, 1.439
0.041, 1.46
0.0415, 1.473
0.041, 1.507
0.0418, 1.518
0.0425, 1.537
0.0425, 1.565
0.0439, 1.572
0.0443, 1.596
0.0448, 1.613
0.0451, 1.635
0.0454, 1.656
0.0455, 1.68
0.0457, 1.702
0.0467, 1.713
0.0463, 1.739
0.0458, 1.762
0.0464, 1.773
0.045, 1.807
0.0448, 1.823
0.0455, 1.837
0.046, 1.857
0.0462, 1.883
0.0474, 1.898
0.0475, 1.922
0.0487, 1.938
0.0492, 1.962
0.05, 1.977
0.0507, 1.999
-0.0031, 0.003
-0.0029, 0.0
-0.002, -0.008
-0.0027, 0.001
-0.0028, 0.002
-0.0028, 0.002
-0.0026, -0.003
-0.0026, 0.0
-0.0027, 0.0
-0.0023, -0.003
-0.0029, 0.0
-0.0027, 0.004
-0.0027, 0.0
-0.0026, 0.001
-0.0026, 0.0
-0.0029, 0.001
-0.0023, -0.004
-0.0027, -0.001
-0.0026, -0.003
-0.0025, -0.002
-0.0028, 0.0
-0.0031, 0.002
-0.0031, 0.002
-0.0029, 0.004
-0.0026, -0.002
-0.003, -0.001
-0.0031, 0.001
-0.0023, -0.0
-0.0031, 0.001
-0.0028, 0.003
-0.0029, 0.0
-0.0027, -0.0
-0.0027, 0.0
-0.0029, 0.002
-0.0033, 0.005
-0.0033, 0.005
-0.0027, -0.0
-0.0028, 0.001
-0.002, -0.002
-0.0027, -0.001
-0.0031, 0.004
-0.0029, 0.001
-0.0031, 0.002
-0.0028, 0.0
-0.0029, 0.001
-0.002, -0.004
-0.0021, -0.004
-0.0031, 0.002
-0.0031, 0.002
-0.0027, -0.002
-0.003, 0.003
-0.0033, 0.005
-0.0029, 0.001
-0.0021, -0.003
-0.002, -0.006
-0.0023, -0.005
-0.0032, 0.002
-0.0024, 0.001
-0.003, 0.004
-0.0026, -0.001
-0.0028, 0.0
-0.0026, -0.001
-0.003, 0.004
-0.002, -0.004
-0.0032, 0.006
-0.0027, 0.0
-0.0028, 0.001
-0.003, 0.001
-0.0022, -0.007
-0.0022, -0.006
-0.0027, -0.0
-0.0031, 0.003
-0.0028, 0.0
-0.003, 0.001
-0.0031, 0.002
-0.0026, -0.001
-0.0026, -0.001
-0.0025, -0.002
-0.0032, 0.003
-0.0026, 0.0
-0.0025, -0.0
-0.0025, -0.002
-0.0025, -0.002
-0.0028, 0.003
-0.0022, -0.005
-0.0029, 0.001
-0.0032, 0.005
-0.0029, 0.002
-0.0028, 0.0
-0.0029, 0.001
-0.0029, 0.001
-0.0023, -0.004
-0.002, -0.003
-0.0027, -0.0
-0.0028, 0.0
-0.0026, -0.002
-0.0031, 0.003
-0.0027, -0.001
-0.0034, 0.006
-0.0025, -0.001
-0.0028, 0.001
-0.0024, -0.002
-0.002, -0.004
-0.0026, -0.002
-0.0024, -0.006
-0.0027, 0.002
-0.0027, -0.001
-0.0024, -0.001
-0.0028, 0.0
-0.0029, 0.0
-0.0029, 0.001
-0.0027, -0.0
-0.003, 0.002
-0.0029, 0.002
-0.0028, 0.0
-0.0023, 0.002
-0.0027, -0.001
-0.0026, -0.0
-0.003, 0.004
-0.0021, -0.001
-0.0025, -0.001
-0.0028, 0.0
-0.0028, 0.0
-0.003, 0.003
-0.0023, -0.005
-0.0023, -0.001
-0.0018, -0.007
-0.003, 0.003
-0.0029, 0.003
-0.0029, -0.001
-0.0027, 0.0
-0.0027, 0.001
-0.0028, 0.001
-0.0023, 0.003
-0.0027, 0.0
-0.0023, -0.0
-0.0021, -0.004
-0.0028, 0.0
-0.0027, 0.002
-0.0027, 0.006
-0.0025, -0.002
-0.0024, -0.001
-0.0031, 0.006
-0.0031, 0.002
-0.0032, 0.004
-0.003, 0.003
-0.0027, -0.002
-0.003, 0.003
-0.0023, -0.002
-0.0026, -0.001
-0.0026, 0.0
-0.003, 0.004
-0.003, 0.001
-0.0028, 0.001
-0.0032, 0.004
-0.0027, 0.001
-0.0033, 0.004
-0.0026, -0.003
-0.0023, -0.004
-0.0027, -0.0
-0.0025, -0.004
-0.0031, 0.003
-0.0031, 0.002
-0.003, 0.002
-0.0029, 0.0
-0.0029, 0.0
-0.0029, 0.002
-0.0021, -0.002
-0.0025, -0.003
-0.0023, 0.0
-0.0022, -0.007
-0.0031, 0.003
-0.003, 0.001
-0.0028, 0.001
-0.0029, -0.001
-0.0029, 0.004
-0.0025, -0.003
-0.003, 0.0
-0.0022, -0.002
-0.002, -0.006
-0.0028, 0.001
-0.0027, -0.003
-0.0029, 0.001
-0.0029, 0.0
-0.003, 0.0
-0.0026, 0.0
-0.0026, 0.0
-0.0027, 0.0
-0.0027, -0.002
-0.0025, -0.0
-0.0029, 0.0
-0.0029, 0.002
-0.0029, 0.001
-0.003, 0.005
-0.0023, -0.007
-0.0028, 0.001
-0.0028, 0.001
-0.002, -0.009
-0.0025, 0.0
-0.0027, 0.001
-0.0025, -0.002
-0.0029, 0.004
-0.0025, -0.002
-0.0024, 0.0
-0.0029, 0.003
-0.0028, 0.003
-0.0027, -0.002
-0.0028, 0.002
-0.0028, 0.002
-0.0022, 0.002
-0.0027, -0.001
-0.0031, 0.002
-0.0023, -0.007
-0.0027, 0.001
-0.0026, -0.001
-0.0027, 0.001
-0.0026, -0.002
-0.0027, -0.001
-0.0027, -0.001
-0.0027, -0.0
-0.0027, -0.0
-0.0023, -0.001
-0.0028, -0.0
-0.0031, 0.001
-0.0027, -0.001
-0.0031, 0.003
-0.0026, -0.001
-0.0034, 0.009
-0.0025, 0.0
-0.0029, 0.003
-0.0026, -0.001
-0.0023, 0.0
-0.0025, -0.002
-0.0024, 0.0
-0.0024, 0.001
-0.0031, 0.004
-0.0025, 0.001
-0.0024, -0.001
-0.0022, -0.006
-0.003, 0.003
-0.0027, 0.0
-0.0028, 0.0
-0.0035, 0.01
-0.0027, 0.0
-0.0028, 0.0
-0.0028, -0.001
-0.0031, 0.002
-0.0029, 0.001
-0.0026, -0.0
-0.0026, -0.001
-0.0023, 0.0
-0.0033, 0.007
-0.0027, -0.001
-0.0026, 0.002
-0.0027, 0.0
-0.0021, -0.006
-0.0027, 0.004
-0.0023, -0.003
-0.0026, -0.0
-0.0034, 0.005
-0.0023, -0.003
-0.0022, -0.002
-0.0028, 0.002
-0.0026, -0.001
-0.0024, -0.005
-0.0026, -0.002
-0.0026, -0.002
-0.0029, 0.001
-0.0024, -0.005
-0.0029, 0.0
-0.0024, -0.003
-0.0016, -0.004
-0.0029, 0.001
-0.0023, -0.006
-0.002, -0.004
-0.0027, 0.0
-0.0021, 0.001
-0.0027, -0.001
-0.0029, 0.001
-0.0027, 0.0
-0.0028, 0.001
-0.0029, 0.003
-0.0031, 0.005
-0.0023, -0.003
-0.0025, -0.003
-0.0027, 0.003
-0.0023, 0.002
-0.0021, -0.003
-0.0022, 0.002
-0.0021, -0.002
-0.0023, 0.0
-0.0027, 0.004
-0.0027, 0.0
-0.0023, 0.002
-0.0026, -0.0
-0.0023, -0.003
-0.0025, 0.0
-0.0027, 0.0
-0.0025, 0.0
-0.0023, 0.0
-0.003, 0.003
-0.0022, -0.003
-0.0022, -0.003
-0.0027, 0.003
-0.0023, -0.003
-0.0023, -0.002
-0.0025, -0.0
-0.0026, 0.001
-0.0025, -0.0
-0.0029, 0.005
-0.0031, 0.006
-0.0022, -0.001
-0.0028, 0.001
-0.0021, -0.002
-0.0031, 0.004
-0.0027, 0.0
-0.0026, 0.0
-0.0023, -0.005
-0.0028, 0.0
-0.0023, -0.006
-0.0022, -0.003
-0.0028, 0.0
-0.0025, -0.003
-0.0027, 0.0
-0.0024, 0.003
-0.0027, 0.0
-0.0031, 0.003
-0.0031, 0.004
-0.0024, -0.002
-0.003, 0.001
-0.0031, 0.005
-0.0027, -0.002
-0.0027, -0.001
-0.002, -0.001
-0.0025, -0.002
-0.0027, -0.0
-0.0031, 0.003
-0.0028, -0.001
-0.0027, -0.0
-0.0028, 0.001
-0.0025, -0.003
-0.0023, -0.006
-0.0026, -0.004
-0.0028, 0.0
-0.0025, -0.002
-0.0026, 0.0
-0.0029, 0.001
-0.0028, 0.001
-0.0021, -0.004
-0.0029, 0.002
-0.0031, 0.002
-0.0026, -0.002
-0.0025, -0.001
-0.003, 0.003
-0.0026, 0.0
-0.0026, -0.002
-0.0024, 0.0
-0.0029, 0.0
-0.0026, 0.0
-0.003, 0.003
-0.0025, -0.002
-0.0024, -0.003
-0.0023, -0.006
-0.0028, 0.0
-0.002, -0.003
-0.0025, 0.005
-0.0029, 0.002
-0.003, 0.0
-0.0028, 0.0
-0.003, 0.002
-0.0031, 0.004
-0.0029, 0.0
-0.0032, 0.005
-0.0026, 0.002
-0.0028, 0.0
-0.0033, 0.005
-0.0028, 0.0
-0.002, -0.006
-0.0028, 0.002
-0.0028, 0.003
-0.0021, 0.0
-0.0025, -0.001
-0.0027, 0.0
-0.0028, 0.0
-0.0024, -0.002
-0.0028, 0.0
-0.0031, 0.001
-0.0028, 0.0
-0.0026, -0.001
-0.0031, 0.003
-0.0021, 0.0
-0.0027, 0.002
-0.0023, -0.001
-0.0024, -0.003
-0.0027, 0.0
-0.0026, 0.001
-0.0031, 0.006
-0.003, 0.003
-0.0028, 0.002
-0.0027, -0.001
-0.0029, 0.001
-0.0016, -0.007
-0.0023, -0.002
-0.0026, -0.003
-0.0025, -0.001
-0.0027, 0.0
-0.0024, 0.002
-0.0021, -0.005
-0.0027, -0.001
-0.0031, 0.005
-0.0027, -0.0
-0.003, 0.0
-0.0024, -0.003
-0.0028, 0.001
-0.003, 0.002
-0.0028, 0.0
-0.0031, 0.007
-0.0027, 0.003
-0.0026, 0.0
-0.0028, 0.0
-0.0028, 0.0
-0.002, -0.009
-0.0027, -0.0
-0.0032, 0.005
-0.0029, 0.002
-0.0026, -0.002
-0.0029, 0.001
-0.0027, -0.0
-0.0021, -0.007
-0.0027, -0.002
-0.0026, -0.002
-0.0026, -0.002
-0.0028, 0.001
-0.0023, -0.005
-0.0027, 0.0
-0.0031, 0.001
-0.0029, 0.0
-0.003, 0.001
-0.0031, 0.003
-0.0027, -0.001
-0.0024, -0.003
-0.0023, -0.004
-0.002, -0.009
-0.0033, 0.003
-0.0029, -0.001
-0.0026, -0.0
-0.0027, -0.002
-0.0029, 0.001
-0.003, -0.0
-0.003, 0.0
-0.0028, -0.002
-0.0027, -0.001
-0.0034, 0.007
-0.0028, -0.0
-0.003, 0.003
-0.0024, -0.003
-0.0031, 0.002
-0.0029, 0.004
-0.0031, 0.003
-0.0026, 0.0
-0.0032, 0.004
-0.0032, 0.004
-0.0025, -0.001
-0.0027, 0.0
-0.0023, -0.005
-0.0024, -0.005
-0.0025, 0.0
-0.0026, 0.0
-0.0028, 0.002
-0.0019, -0.001
-0.0024, -0.005
-0.0028, 0.003
-0.0028, -0.0
-0.0026, -0.001
-0.0029, 0.003
-0.0029, 0.003
-0.0023, -0.006
-0.0029, 0.004
-0.0027, -0.001
-0.0031, 0.002
-0.0028, 0.004
-0.0028, 0.001
-0.0026, 0.0
-0.0023, -0.003
-0.0024, -0.003
-0.0029, 0.001
-0.003, 0.002
-0.0028, 0.0
-0.0028, 0.0
-0.0031, 0.005
-0.0031, 0.004
-0.0029, 0.001
-0.0028, 0.0
-0.0028, 0.001
-0.0027, 0.001
-0.0023, -0.002
-0.0027, -0.001
-0.0027, -0.002
-0.003, 0.001
-0.0031, 0.004
-0.0027, -0.001
-0.0027, -0.001
-0.0022, -0.002
-0.003, 0.004
-0.0021, -0.006
-0.0028, 0.002
-0.0023, 0.002
-0.0024, -0.002
-0.0024, -0.003
-0.0022, -0.003
-0.0023, -0.005
-0.0026, -0.001
-0.0026, 0.0
-0.0031, 0.003
-0.0026, 0.0
-0.0025, 0.001
-0.0028, 0.002
-0.0033, 0.007
-0.0028, 0.0
-0.0029, 0.005
-0.0026, -0.003
-0.0031, 0.003
-0.0029, 0.002
-0.0028, 0.001
-0.0034, 0.007
-0.0027, -0.002
-0.0028, 0.0
-0.0029, 0.001
-0.0028, 0.003
-0.0032, 0.003
-0.0026, 0.0
-0.0032, 0.004
-0.003, 0.001
-0.0031, 0.001
-0.0031, 0.001
-0.0026, -0.003
-0.0029, 0.001
-0.0026, 0.001
-0.0018, -0.008
-0.0026, 0.004
-0.0028, -0.001
-0.0027, 0.001
-0.0026, -0.001
-0.0029, 0.003
-0.0028, 0.0
-0.0025, 0.001
-0.0028, 0.004
-0.0025, -0.0
-0.0033, 0.007
-0.0027, 0.002
-0.0025, -0.002
-0.0025, -0.003
-0.0024, -0.002
-0.0029, 0.0
-0.003, 0.001
-0.0025, -0.001
-0.0024, -0.002
-0.003, 0.001
-0.003, 0.003
-0.0028, 0.0
-0.0026, 0.003
-0.0029, 0.0
-0.0021, -0.005
-0.0034, 0.006
-0.0028, 0.0
-0.0029, 0.003
-0.003, 0.0
-0.0025, 0.0
-0.0029, 0.001
-0.0029, 0.001
-0.0027, 0.003
-0.0027, -0.001
-0.0028, 0.002
-0.0016, -0.005
-0.0025, -0.001
-0.0027, -0.002
-0.0023, -0.003
-0.003, 0.002
-0.0026, -0.001
-0.003, 0.002
-0.0031, 0.002
-0.0026, 0.001
-0.0028, 0.004
-0.0032, 0.006
-0.0027, -0.001
-0.0031, 0.007
-0.0031, 0.007
-0.0029, 0.004
-0.0027, 0.0
-0.0023, 0.001
-0.0032, 0.002
-0.0027, -0.0
-0.0027, -0.001
-0.0024, -0.002
-0.0029, 0.002
-0.0031, 0.003
-0.0029, 0.003
-0.0027, 0.0
-0.0031, 0.005
-0.0027, 0.0
-0.0018, -0.007
-0.0032, 0.004
-0.0029, 0.003
-0.0025, -0.001
-0.0024, -0.0
-0.0026, 0.0
-0.0029, 0.002
-0.0026, 0.002
-0.0027, -0.001
-0.0027, 0.001
-0.0027, 0.001
-0.0029, 0.006
-0.003, 0.002
-0.003, 0.002
-0.0024, -0.002
-0.0025, -0.0
-0.0029, 0.0
-0.0025, -0.002
-0.003, 0.001
-0.0027, 0.001
-0.0023, -0.005
-0.003, 0.003
-0.0029, 0.0
-0.0027, 0.004
-0.0023, -0.001
-0.0027, 0.002
-0.002, -0.004
-0.0025, -0.003
-0.0023, -0.0
-0.0024, -0.004
-0.0024, -0.001
-0.0021, 0.0
-0.0024, -0.004
-0.0027, 0.0
-0.0028, 0.002
-0.0029, 0.001
-0.0024, -0.0
-0.0024, -0.002
-0.0031, 0.006
-0.0027, 0.0
-0.0026, 0.001
-0.0029, 0.001
-0.0023, -0.002
-0.0031, 0.006
-0.0025, -0.002
-0.0029, 0.002
-0.0026, 0.0
-0.0024, -0.002
-0.0026, -0.002
-0.0026, 0.0
-0.0028, 0.001
-0.0031, 0.001
-0.0024, -0.002
-0.0031, 0.005
-0.003, 0.001
-0.0022, -0.003
-0.0026, -0.001
-0.0028, 0.001
-0.003, 0.001
-0.0024, -0.002
-0.0031, 0.005
-0.0021, -0.005
-0.0025, -0.001
-0.0029, 0.001
-0.0023, -0.002
-0.0031, 0.004
-0.0022, -0.005
-0.0024, 0.0
-0.0029, 0.002
-0.0029, 0.002
-0.0027, 0.0
-0.0023, -0.005
-0.003, 0.003
-0.0026, 0.001
-0.0023, -0.004
-0.0025, -0.002
-0.0024, -0.003
-0.0023, -0.001
-0.0028, 0.002
-0.0027, -0.0
-0.0026, 0.0
-0.0016, -0.002
-0.0024, -0.003
-0.0023, -0.003
-0.0029, 0.005
-0.0028, 0.0
-0.0021, -0.005
-0.0024, 0.0
-0.0029, 0.003
-0.0023, -0.004
-0.0027, 0.0
-0.0024, -0.003
-0.0018, -0.004
-0.0027, -0.001
-0.0021, -0.004
-0.0027, 0.001
-0.0023, -0.003
-0.0027, 0.0
-0.0032, 0.004
-0.0024, -0.005
-0.0024, 0.0
-0.0024, -0.003
-0.0031, 0.003
-0.0034, 0.006
-0.0023, -0.004
-0.0025, -0.001
-0.0029, 0.003
-0.0024, 0.0
-0.0018, -0.003
-0.0017, -0.004
-0.003, 0.003
-0.0029, 0.001
-0.0025, 0.0
-0.0028, 0.0
-0.0024, 0.0
-0.0026, 0.0
-0.0028, 0.0
-0.0028, 0.001
-0.0024, -0.003
-0.0029, 0.002
-0.0028, 0.0
-0.0026, -0.001
-0.0025, -0.002
-0.0022, -0.006
-0.0026, 0.0
-0.0024, -0.002
-0.0029, 0.007
-0.0023, -0.001
-0.0029, 0.0
-0.0023, -0.0
-0.0032, 0.005
-0.0026, -0.0
-0.0026, -0.001
-0.0023, -0.003
-0.0024, -0.002
-0.0027, -0.001
-0.0023, -0.001
-0.003, 0.005
-0.0029, 0.001
-0.0029, 0.001
-0.0029, 0.001
-0.0023, -0.003
-0.003, 0.002
-0.003, 0.001
-0.0028, 0.0
-0.003, 0.003
-0.0026, 0.001
-0.0026, -0.002
-0.0025, -0.0
-0.0024, 0.0
-0.0025, -0.003
-0.0026, 0.0
-0.0028, 0.002
-0.0029, 0.002
-0.0031, 0.005
-0.0018, -0.007
-0.0018, -0.008
-0.0023, -0.003
-0.0026, -0.002
-0.0026, -0.002
-0.003, 0.002
-0.0027, -0.0
-0.0031, 0.005
-0.0029, 0.002
-0.003, 0.004
-0.0023, -0.004
-0.0025, 0.0
-0.0023, -0.005
-0.0021, -0.002
-0.0018, -0.008
-0.0031, 0.004
-0.0027, -0.002
-0.0024, 0.002
-0.0025, 0.0
-0.0028, 0.0
-0.0031, 0.003
-0.0029, 0.005
-0.0023, -0.005
-0.0026, 0.003
-0.0028, 0.0
-0.0025, -0.002
-0.003, 0.004
-0.0018, -0.003
-0.003, 0.001
-0.0029, 0.002
-0.0024, -0.001
-0.0029, 0.002
-0.0021, -0.007
-0.0031, 0.004
-0.0027, 0.002
-0.0019, -0.002
-0.0028, 0.002
-0.003, 0.007
-0.0027, 0.002
-0.002, -0.005
-0.0028, 0.001
-0.0027, 0.001
-0.0023, -0.005
-0.0024, -0.003
-0.0024, -0.003
-0.0021, -0.007
-0.0029, 0.002
-0.0024, -0.0
-0.003, 0.005
-0.0023, -0.004
-0.0027, 0.0
-0.0028, 0.001
-0.002, -0.0
-0.0022, -0.005
-0.0025, 0.002
-0.0027, 0.004
-0.0025, -0.002
-0.0021, -0.007
-0.0022, -0.006
-0.0026, 0.0
-0.0028, 0.003
-0.0016, -0.009
-0.0027, 0.006
-0.0024, -0.005
-0.0034, 0.007
-0.0026, 0.0
-0.0016, -0.008
-0.0033, 0.007
-0.003, 0.003
-0.0031, 0.004
-0.0024, 0.0
-0.0027, -0.0
-0.0027, -0.003
-0.0027, -0.001
-0.0027, -0.0
-0.0029, 0.0
-0.003, 0.002
-0.0026, -0.001
-0.0019, -0.006
-0.0023, 0.002
-0.0025, -0.0
-0.0023, -0.004
-0.0027, 0.0
-0.003, 0.002
-0.0023, -0.004
-0.0023, -0.002
-0.0025, -0.001
-0.0022, -0.002
-0.0031, 0.006
-0.0024, -0.003
-0.0026, -0.002
-0.0026, -0.0
-0.0036, 0.008
-0.0024, -0.002
-0.0025, -0.001
-0.0028, 0.0
-0.0027, -0.001
-0.0025, -0.0
-0.003, 0.003
-0.0022, -0.007
-0.0033, 0.005
-0.0022, -0.003
-0.0031, 0.005
-0.0027, -0.001
-0.0024, -0.002
-0.0024, -0.002
-0.0023, -0.003
-0.003, 0.001
-0.0028, 0.002
-0.003, 0.002
-0.0025, -0.001
-0.0026, -0.001
-0.0028, 0.002
-0.0028, 0.001
-0.003, 0.004
-0.0034, 0.01
-0.0027, -0.002
-0.0028, 0.001
-0.0027, 0.003
-0.0027, 0.0
-0.0032, 0.005
-0.0024, -0.003
-0.0029, 0.002
-0.003, 0.001
-0.003, 0.003
-0.0025, -0.003
-0.0029, 0.0
-0.003, 0.001
-0.0027, 0.0
-0.0023, -0.002
-0.0025, -0.002
-0.0033, 0.008
-0.0022, -0.004
-0.0031, 0.006
-0.0022, -0.002
-0.0027, 0.001
-0.0022, -0.005
-0.0022, -0.005
-0.0027, 0.0
-0.0021, -0.006
-0.0032, 0.008
-0.0021, -0.005
-0.0024, -0.004
-0.0027, 0.0
-0.0031, 0.005
-0.0031, 0.005
-0.0029, 0.004
-0.0018, -0.006
-0.0029, 0.002
-0.0029, 0.003
-0.0028, 0.0
-0.0024, -0.004
-0.0024, -0.002
-0.0032, 0.004
-0.0031, 0.004
-0.002, -0.007
-0.002, -0.001
-0.003, 0.001
-0.0033, 0.008
-0.0029, 0.0
-0.003, 0.001
-0.0026, -0.003
-0.0029, 0.0
-0.0024, -0.003
-0.0023, 0.001
-0.0029, 0.001
-0.003, 0.001
-0.0026, 0.0
-0.0028, 0.001
-0.0031, 0.002
-0.0023, -0.003
-0.0024, -0.001
-0.0026, 0.002
-0.0026, -0.002
-0.0027, -0.002
-0.0023, -0.004
-0.0022, -0.006
-0.003, 0.004
-0.0024, 0.0
-0.0027, 0.002
-0.003, 0.002
-0.0025, -0.004
-0.0035, 0.007
-0.0022, 0.0
-0.0035, 0.006
-0.0027, -0.0
-0.002, -0.002
-0.0029, 0.005
-0.0026, 0.0
-0.0028, 0.0
-0.0029, 0.0
-0.0023, -0.004
-0.0032, 0.004
-0.0029, 0.0
-0.0037, 0.006
-0.0019, -0.006
-0.0021, -0.004
-0.0027, 0.0
-0.0021, -0.002
-0.002, -0.008
-0.002, -0.008
-0.0029, 0.004
-0.0022, 0.0
-0.0029, -0.0
-0.0025, -0.0
-0.0023, -0.005
-0.0032, 0.005
-0.0018, -0.003
-0.0025, -0.002
-0.0027, 0.001
-0.0022, -0.006
-0.0019, -0.0
-0.0016, -0.005
-0.0018, -0.007
-0.0027, 0.0
-0.0021, -0.003
-0.0027, -0.002
-0.0034, 0.01
-0.002, -0.007
-0.0024, 0.005
-0.0023, 0.002
-0.0032, 0.003
-0.0025, 0.004
-0.0025, -0.003
-0.0027, 0.0
-0.0023, -0.002
-0.0022, -0.0
-0.0025, 0.001
-0.0023, -0.003
-0.0022, -0.006
-0.0025, -0.001
-0.0024, -0.002
-0.0023, -0.001
-0.0029, 0.001
-0.0023, -0.006
-0.0023, -0.002
-0.0028, 0.0
-0.0026, -0.003
-0.0021, -0.006
-0.0032, 0.003
-0.0026, -0.002
-0.0034, 0.007
-0.0024, -0.003
-0.0023, -0.005
-0.0027, 0.001
-0.0027, 0.0
-0.0028, 0.0
-0.0027, 0.002
-0.0031, 0.009
-0.0029, 0.0
-0.0021, -0.006
-0.0031, 0.005
-0.0021, 0.002
-0.0028, -0.0
-0.0028, 0.008
-0.0027, 0.0
-0.002, -0.003
-0.0025, -0.002
-0.0023, -0.005
-0.003, 0.006
-0.003, 0.003
-0.0027, 0.0
-0.003, 0.002
-0.0023, -0.004
-0.003, 0.003
-0.0027, 0.0
-0.0029, 0.002
-0.0028, 0.0
-0.0028, 0.002
-0.0027, 0.002
-0.0026, -0.001
-0.0024, -0.002
-0.003, 0.003
-0.0028, 0.0
-0.0029, 0.001
-0.0028, 0.0
-0.0031, 0.003
-0.0016, -0.003
-0.0027, 0.0
-0.0028, 0.001
-0.0032, 0.005
-0.0022, -0.005
-0.0034, 0.004
-0.0029, 0.001
-0.0031, 0.003
-0.0029, 0.002
-0.003, 0.005
-0.0038, 0.011
-0.0026, -0.0
-0.0027, 0.001
-0.0025, -0.001
-0.0031, 0.002
-0.0025, -0.002
-0.0028, 0.001
-0.0028, 0.001
-0.0028, 0.0
-0.002, -0.007
-0.002, -0.005
-0.0031, 0.003
-0.0027, -0.001
-0.0027, 0.001
-0.0027, 0.0
-0.0028, 0.002
-0.0031, 0.002
-0.0022, 0.0
-0.0027, 0.0
-0.0024, 0.0
-0.0018, -0.001
-0.0026, 0.0
-0.0028, -0.0
-0.0022, -0.003
-0.0016, -0.006
-0.0024, -0.002
-0.0027, 0.004
-0.0027, 0.0
-0.0021, 0.0
-0.0031, 0.0
-0.0033, 0.006
-0.0027, -0.001
-0.0029, 0.003
-0.0029, 0.0
-0.003, 0.0
-0.0027, 0.0
-0.003, 0.0
-0.0031, 0.0
-0.0031, 0.0
-0.0029, 0.002
-0.0029, 0.002
-0.0026, -0.001
-0.0025, -0.002
-0.0028, -0.002
-0.0028, -0.002
-0.0027, 0.001
-0.0025, -0.0
-0.0024, -0.002
-0.003, 0.004
-0.003, 0.004
-0.0024, -0.002
-0.0025, 0.001
-0.0024, -0.004
-0.0024, -0.003
-0.0027, 0.0
-0.0029, 0.001
-0.0022, -0.007
-0.0029, 0.002
-0.0018, -0.006
-0.003, 0.007
-0.0023, -0.002
-0.0024, -0.002
-0.0026, -0.001
-0.0023, -0.005
-0.003, 0.002
-0.0029, 0.0
-0.0023, -0.003
-0.0031, 0.001
-0.003, 0.001
-0.0027, -0.001
-0.0028, 0.003
-0.003, 0.003
-0.0025, 0.0
-0.0027, 0.0
-0.0023, -0.002
-0.0029, 0.0
-0.0024, 0.0
-0.0027, 0.003
-0.0029, 0.001
-0.0031, 0.004
-0.003, 0.002
-0.0025, -0.001
-0.0028, 0.001
-0.0033, 0.007
-0.0017, -0.006
-0.0027, -0.001
-0.0019, 0.0
-0.0024, -0.001
-0.0021, -0.003
-0.0034, 0.008
-0.0025, -0.002
-0.0025, -0.003
-0.0029, 0.001
-0.0028, 0.0
-0.0025, -0.003
-0.0029, 0.001
-0.0029, 0.001
-0.0028, 0.001
-0.0029, 0.004
-0.0024, -0.002
-0.0023, -0.003
-0.0029, 0.0
-0.0027, -0.002
