commande, current 
0.0389, 1.195
0.039, 1.197
0.0391, 1.202
0.0388, 1.22
0.0392, 1.214
0.0389, 1.222
0.0396, 1.226
0.0399, 1.23
0.0404, 1.226
0.04, 1.234
0.0396, 1.248
0.0404, 1.255
0.0408, 1.256
0.0413, 1.258
0.0412, 1.267
0.0415, 1.266
0.0416, 1.275
0.0422, 1.274
0.0417, 1.289
0.0422, 1.295
0.0422, 1.298
0.042, 1.302
0.0421, 1.304
0.0418, 1.313
0.0421, 1.319
0.0427, 1.315
0.0427, 1.335
0.043, 1.333
0.0432, 1.339
0.0538, 1.466
0.0454, 1.559
0.0458, 1.575
0.0456, 1.579
0.045, 1.585
0.0452, 1.583
0.0453, 1.582
0.0451, 1.585
0.0458, 1.577
0.0456, 1.575
0.0457, 1.604
0.0457, 1.601
0.046, 1.601
0.046, 1.601
0.0461, 1.602
0.046, 1.605
0.0463, 1.597
0.0457, 1.604
0.0456, 1.626
0.0469, 1.614
0.0467, 1.62
0.0461, 1.624
0.0465, 1.621
0.047, 1.611
0.0467, 1.623
0.0459, 1.622
0.0474, 1.631
0.0471, 1.639
0.0478, 1.632
0.047, 1.638
0.0468, 1.643
0.047, 1.639
0.0465, 1.646
0.0474, 1.638
0.0474, 1.661
0.0481, 1.653
0.0473, 1.654
0.0479, 1.652
0.0474, 1.66
0.0469, 1.661
0.0469, 1.661
0.0471, 1.664
0.0469, 1.688
0.0481, 1.675
0.048, 1.681
0.0477, 1.679
0.0475, 1.683
0.0475, 1.683
0.0475, 1.682
0.0476, 1.68
0.0486, 1.695
0.0487, 1.699
0.0486, 1.699
0.0482, 1.699
0.0483, 1.699
0.0484, 1.701
0.0485, 1.701
0.0478, 1.706
0.049, 1.716
0.0486, 1.721
0.0487, 1.718
0.0484, 1.723
0.0488, 1.72
0.0488, 1.719
0.0488, 1.719
0.0486, 1.721
0.0493, 1.736
0.0492, 1.738
0.0491, 1.739
0.0492, 1.736
0.0494, 1.737
0.0487, 1.745
0.0497, 1.734
0.0489, 1.742
0.0494, 1.76
0.0498, 1.757
0.0498, 1.758
0.05, 1.759
0.0486, 1.77
0.0491, 1.76
0.0493, 1.759
0.0495, 1.762
0.0502, 1.778
0.0501, 1.779
0.0501, 1.779
0.0494, 1.782
0.0503, 1.774
0.0493, 1.782
0.0488, 1.792
0.0501, 1.779
0.0501, 1.803
0.0501, 1.802
0.0505, 1.8
0.0503, 1.802
0.0508, 1.795
0.0501, 1.803
0.0513, 1.792
0.0502, 1.801
0.0512, 1.816
0.0506, 1.825
0.051, 1.813
0.0503, 1.821
0.0504, 1.822
0.0502, 1.824
0.0512, 1.813
0.0512, 1.814
0.051, 1.839
0.0512, 1.839
0.0511, 1.844
0.0511, 1.841
0.051, 1.837
0.051, 1.841
0.0509, 1.84
0.0511, 1.841
0.0515, 1.862
0.0516, 1.862
0.052, 1.857
0.0513, 1.862
0.0513, 1.862
0.0517, 1.86
0.0519, 1.858
0.052, 1.854
0.0518, 1.884
0.0524, 1.876
0.0522, 1.879
0.0516, 1.882
0.0518, 1.882
0.0519, 1.879
0.0522, 1.877
0.0524, 1.879
0.0524, 1.879
0.0528, 1.893
0.0524, 1.896
0.0531, 1.89
0.0519, 1.902
0.0525, 1.898
0.0524, 1.897
0.0526, 1.899
0.0533, 1.917
0.0534, 1.914
0.0537, 1.909
0.0532, 1.918
0.0526, 1.923
0.0527, 1.92
0.0531, 1.918
0.0523, 1.925
0.054, 1.934
0.0537, 1.94
0.0531, 1.942
0.0533, 1.941
0.0534, 1.939
0.0533, 1.939
0.0535, 1.94
0.0534, 1.941
0.0537, 1.959
0.0537, 1.958
0.0535, 1.962
0.0534, 1.962
0.0538, 1.96
0.0541, 1.955
0.0536, 1.959
0.0535, 1.961
0.0537, 1.981
0.054, 1.979
0.0539, 1.979
0.0538, 1.983
0.0539, 1.982
0.054, 1.98
0.0537, 1.987
0.0544, 1.978
0.0542, 2.005
0.0551, 1.994
0.0551, 1.995
0.0542, 2.006
0.0547, 2.0
0.0548, 2.002
0.0547, 2.0
0.0546, 2.002
0.0555, 2.016
0.0553, 2.016
0.0551, 2.02
0.0552, 2.017
0.0552, 2.017
0.0552, 2.017
0.0547, 2.02
0.0551, 2.021
0.0561, 2.035
0.055, 2.044
0.0554, 2.038
0.0552, 2.041
0.055, 2.042
0.0553, 2.037
0.0551, 2.041
0.0548, 2.046
0.0561, 2.056
0.0559, 2.054
0.056, 2.055
0.0551, 2.069
0.0566, 2.049
0.0557, 2.062
0.0557, 2.058
0.056, 2.059
0.0552, 2.086
0.056, 2.081
0.0563, 2.081
0.0563, 2.08
0.0557, 2.089
0.0557, 2.086
0.0562, 2.081
0.0569, 2.072
0.0566, 2.101
0.0565, 2.1
0.0555, 2.111
0.0573, 2.093
0.0568, 2.094
0.0568, 2.094
0.0569, 2.097
0.0563, 2.102
0.0566, 2.124
0.0566, 2.124
0.0565, 2.124
0.0573, 2.115
0.0565, 2.124
0.0569, 2.12
0.0575, 2.112
0.0569, 2.118
0.0576, 2.142
0.057, 2.14
0.0571, 2.144
0.0572, 2.14
0.0572, 2.136
0.0568, 2.144
0.0571, 2.14
0.0577, 2.134
0.0577, 2.134
0.0577, 2.163
0.058, 2.156
0.0579, 2.161
0.0584, 2.155
0.0581, 2.161
0.0579, 2.16
0.0582, 2.154
0.0582, 2.178
0.0576, 2.185
0.0582, 2.18
0.0582, 2.18
0.0582, 2.177
0.0583, 2.18
0.0582, 2.181
0.058, 2.182
0.0582, 2.204
0.0586, 2.199
0.0585, 2.196
0.0589, 2.198
0.0583, 2.2
0.0589, 2.196
0.0581, 2.203
0.0586, 2.199
0.0584, 2.225
0.0588, 2.22
0.0582, 2.227
0.0594, 2.215
0.0596, 2.216
0.0588, 2.219
0.0599, 2.212
0.0585, 2.226
0.0593, 2.242
0.0594, 2.24
0.0589, 2.245
0.0597, 2.238
0.0594, 2.242
0.0593, 2.238
0.0595, 2.241
0.0591, 2.242
0.0597, 2.259
0.0597, 2.259
0.0596, 2.264
0.0596, 2.264
0.0601, 2.26
0.0605, 2.253
0.0603, 2.254
0.0606, 2.255
0.0601, 2.284
0.0602, 2.279
0.0602, 2.279
0.0601, 2.282
0.061, 2.277
0.0599, 2.281
0.0604, 2.276
0.06, 2.281
0.0606, 2.299
0.0607, 2.301
0.0606, 2.304
0.0604, 2.3
0.06, 2.306
0.0596, 2.311
0.0605, 2.3
0.0607, 2.299
0.0607, 2.326
0.0617, 2.315
0.0616, 2.316
0.0602, 2.329
0.0614, 2.317
0.0613, 2.317
0.0611, 2.317
0.0611, 2.322
0.0621, 2.334
0.0608, 2.347
0.0619, 2.335
0.0618, 2.333
0.0609, 2.344
0.061, 2.345
0.0616, 2.338
0.0617, 2.336
0.0618, 2.358
0.0621, 2.356
0.062, 2.358
0.0613, 2.364
0.0628, 2.351
0.0619, 2.357
0.062, 2.356
0.0614, 2.361
0.0621, 2.378
0.0627, 2.377
0.0627, 2.379
0.0621, 2.383
0.063, 2.373
0.0618, 2.385
0.0627, 2.371
0.0616, 2.391
0.0622, 2.405
0.0631, 2.394
0.0627, 2.4
0.0624, 2.403
0.0626, 2.4
0.0626, 2.4
0.0625, 2.4
0.0628, 2.397
0.0627, 2.425
0.0625, 2.425
0.0628, 2.421
0.0631, 2.417
0.0634, 2.417
0.063, 2.421
0.0631, 2.418
0.0627, 2.424
0.0634, 2.438
0.064, 2.434
0.0634, 2.438
0.0638, 2.437
0.0637, 2.437
0.0625, 2.448
0.0628, 2.447
0.0631, 2.443
0.0639, 2.461
0.0631, 2.468
0.0641, 2.452
0.064, 2.457
0.0636, 2.464
0.0632, 2.467
0.0631, 2.465
0.0636, 2.459
0.0645, 2.474
0.0644, 2.476
0.0644, 2.48
0.0642, 2.483
0.0638, 2.484
0.0636, 2.487
0.0641, 2.483
0.0644, 2.479
0.0645, 2.5
0.0645, 2.5
0.0647, 2.498
0.0645, 2.501
0.0652, 2.493
0.0642, 2.502
0.0648, 2.498
0.0643, 2.503
0.0651, 2.516
0.0659, 2.511
0.0652, 2.521
0.0648, 2.521
0.0654, 2.517
0.0657, 2.513
0.0651, 2.521
0.065, 2.52
0.0653, 2.541
0.0647, 2.546
0.0653, 2.542
0.0644, 2.553
0.0662, 2.529
0.0656, 2.539
0.0657, 2.539
0.0655, 2.542
0.0652, 2.562
0.0663, 2.554
0.066, 2.559
0.0654, 2.559
0.0654, 2.559
0.0667, 2.551
0.066, 2.558
0.0652, 2.567
0.0672, 2.569
0.0656, 2.587
0.0656, 2.586
0.0661, 2.579
0.0656, 2.585
0.0659, 2.579
0.0668, 2.571
0.0662, 2.582
0.0661, 2.599
0.0666, 2.602
0.0666, 2.602
0.0664, 2.601
0.0664, 2.601
0.066, 2.604
0.0678, 2.588
0.0661, 2.603
0.0674, 2.613
0.0672, 2.62
0.0664, 2.625
0.0675, 2.619
0.0675, 2.619
0.0668, 2.618
0.0669, 2.622
0.0674, 2.617
0.0671, 2.645
0.0677, 2.638
0.0676, 2.64
0.0669, 2.645
0.0667, 2.647
0.0665, 2.65
0.0677, 2.637
0.0668, 2.645
0.0684, 2.652
0.0675, 2.666
0.0682, 2.658
0.068, 2.657
0.0675, 2.661
0.0677, 2.661
0.0685, 2.656
0.0687, 2.652
0.0686, 2.675
0.0682, 2.68
0.0679, 2.682
0.0682, 2.682
0.0689, 2.673
0.0682, 2.678
0.0674, 2.686
0.0679, 2.682
0.0695, 2.69
0.0685, 2.701
0.0686, 2.696
0.0688, 2.699
0.0686, 2.699
0.0688, 2.701
0.0691, 2.693
0.069, 2.698
0.0685, 2.729
0.0685, 2.729
0.0685, 2.729
0.0687, 2.722
0.0694, 2.716
0.0689, 2.72
0.069, 2.721
0.0688, 2.72
0.0688, 2.745
0.0693, 2.738
0.0693, 2.738
0.0692, 2.742
0.0698, 2.736
0.0703, 2.733
0.0684, 2.75
0.0691, 2.744
0.0699, 2.733
0.0697, 2.757
0.07, 2.757
0.0703, 2.754
0.0692, 2.761
0.0699, 2.753
0.0693, 2.761
0.0695, 2.763
0.0708, 2.772
0.0691, 2.792
0.0699, 2.782
0.0697, 2.786
0.0699, 2.783
0.0709, 2.774
0.0701, 2.785
0.0693, 2.784
0.0703, 2.805
0.0708, 2.798
0.0707, 2.795
0.071, 2.799
0.0714, 2.793
0.0703, 2.799
0.0705, 2.8
0.0697, 2.805
0.071, 2.818
0.071, 2.817
0.0707, 2.824
0.0707, 2.821
0.0714, 2.816
0.0712, 2.815
0.0709, 2.819
0.0709, 2.821
0.0721, 2.832
0.0717, 2.835
0.0719, 2.839
0.0712, 2.843
0.0714, 2.839
0.0712, 2.844
0.0715, 2.838
0.0716, 2.839
0.0725, 2.85
0.0715, 2.863
0.0715, 2.864
0.072, 2.858
0.0719, 2.857
0.0711, 2.866
0.0721, 2.857
0.0716, 2.864
0.072, 2.884
0.072, 2.881
0.0721, 2.879
0.0718, 2.883
0.0721, 2.884
0.0727, 2.872
0.0713, 2.885
0.0721, 2.882
0.0728, 2.896
0.0723, 2.901
0.0724, 2.899
0.0717, 2.908
0.0722, 2.901
0.0725, 2.9
0.0725, 2.9
0.0729, 2.893
0.0733, 2.915
0.0728, 2.918
0.0723, 2.925
0.0727, 2.922
0.0721, 2.927
0.0722, 2.93
0.0732, 2.921
0.0726, 2.924
0.0735, 2.938
0.0738, 2.93
0.074, 2.933
0.074, 2.935
0.0741, 2.935
0.0731, 2.938
0.0735, 2.936
0.0729, 2.94
0.0739, 2.955
0.074, 2.957
0.0737, 2.959
0.0737, 2.959
0.0742, 2.956
0.0741, 2.954
0.0741, 2.957
0.0732, 2.965
0.0738, 2.983
0.0737, 2.986
0.0742, 2.979
0.0747, 2.974
0.0749, 2.971
0.0739, 2.98
0.0739, 2.979
0.0735, 2.986
0.0744, 2.998
0.0741, 3.003
0.0741, 3.003
0.0744, 3.0
0.0743, 3.002
0.0738, 3.006
0.0743, 3.0
0.0746, 3.0
0.0739, 3.032
0.0754, 3.015
0.0745, 3.023
0.0751, 3.019
0.0747, 3.025
0.0745, 3.025
0.0748, 3.016
0.0748, 3.018
0.0754, 3.038
0.0752, 3.041
0.0752, 3.041
0.0757, 3.037
0.0756, 3.035
0.0756, 3.039
0.0751, 3.042
0.0755, 3.038
0.0764, 3.057
0.0764, 3.055
0.0755, 3.06
0.0755, 3.062
0.0761, 3.054
0.0755, 3.061
0.0757, 3.062
0.0755, 3.062
0.0754, 3.089
0.0761, 3.079
0.0762, 3.078
0.0761, 3.081
0.0764, 3.073
0.0758, 3.081
0.0764, 3.075
0.0758, 3.085
0.076, 3.099
0.0768, 3.098
0.0766, 3.101
0.0763, 3.104
0.0761, 3.1
0.0764, 3.105
0.0762, 3.1
0.076, 3.104
0.0771, 3.12
0.0769, 3.119
0.0773, 3.117
0.077, 3.116
0.077, 3.115
0.0769, 3.121
0.0777, 3.113
0.0763, 3.124
0.0773, 3.137
0.0776, 3.135
0.0768, 3.145
0.0773, 3.138
0.0769, 3.142
0.0772, 3.139
0.0772, 3.137
0.0772, 3.14
0.0774, 3.161
0.0784, 3.15
0.0781, 3.157
0.0775, 3.159
0.0775, 3.159
0.0775, 3.16
0.077, 3.166
0.0777, 3.156
0.0769, 3.167
0.0781, 3.184
0.0784, 3.178
0.0782, 3.181
0.0777, 3.18
0.0782, 3.176
0.0786, 3.176
0.078, 3.178
0.0784, 3.2
0.0789, 3.195
0.0779, 3.204
0.0783, 3.201
0.0785, 3.2
0.0781, 3.204
0.0783, 3.201
0.0785, 3.198
0.0789, 3.218
0.0781, 3.225
0.0796, 3.213
0.0791, 3.215
0.079, 3.216
0.079, 3.219
0.0786, 3.22
0.0793, 3.216
0.0791, 3.242
0.0789, 3.246
0.0789, 3.246
0.0794, 3.235
0.0795, 3.241
0.0782, 3.252
0.0794, 3.241
0.0791, 3.239
0.0801, 3.255
0.0797, 3.257
0.0802, 3.255
0.0797, 3.257
0.0798, 3.259
0.0797, 3.259
0.0792, 3.265
0.0794, 3.261
0.0801, 3.279
0.0798, 3.283
0.0798, 3.279
0.0801, 3.28
0.0802, 3.281
0.0803, 3.276
0.0801, 3.279
0.0795, 3.279
0.0805, 3.297
0.0803, 3.299
0.0795, 3.306
0.0805, 3.3
0.0807, 3.295
0.0805, 3.298
0.0803, 3.3
0.0804, 3.299
0.0807, 3.318
0.0814, 3.314
0.0808, 3.318
0.0805, 3.322
0.0808, 3.321
0.0808, 3.322
0.0809, 3.32
0.0803, 3.321
0.0811, 3.337
0.0814, 3.337
0.082, 3.327
0.0815, 3.337
0.081, 3.343
0.0808, 3.345
0.0811, 3.34
0.0812, 3.34
0.0812, 3.363
0.0818, 3.357
0.0809, 3.369
0.0815, 3.358
0.0822, 3.355
0.0824, 3.353
0.0811, 3.361
0.0821, 3.354
0.0816, 3.386
0.0821, 3.378
0.0817, 3.38
0.0821, 3.375
0.0818, 3.381
0.0819, 3.379
0.0814, 3.385
0.0815, 3.388
0.0825, 3.395
0.0824, 3.394
0.0829, 3.397
0.0829, 3.396
0.082, 3.403
0.0819, 3.404
0.0821, 3.405
0.0826, 3.4
0.0832, 3.417
0.083, 3.418
0.0826, 3.422
0.0821, 3.424
0.0826, 3.418
0.0819, 3.429
0.0834, 3.411
0.0831, 3.414
0.0831, 3.414
0.0833, 3.44
0.0834, 3.436
0.0826, 3.447
0.0829, 3.441
0.0835, 3.438
0.0833, 3.438
0.083, 3.443
0.0833, 3.459
0.0836, 3.456
0.0829, 3.464
0.0832, 3.464
0.0835, 3.461
0.0829, 3.462
0.0837, 3.456
0.0836, 3.455
0.0848, 3.471
0.0836, 3.478
0.0838, 3.481
0.0843, 3.476
0.0843, 3.476
0.084, 3.481
0.0836, 3.484
0.0838, 3.482
0.0849, 3.494
0.0847, 3.496
0.0841, 3.499
0.085, 3.493
0.0846, 3.497
0.0838, 3.505
0.0838, 3.505
0.0848, 3.496
0.0847, 3.527
0.0845, 3.521
0.0842, 3.525
0.0851, 3.517
0.0849, 3.516
0.0842, 3.524
0.0843, 3.521
0.0858, 3.51
0.0847, 3.543
0.0859, 3.529
0.0845, 3.544
0.0843, 3.545
0.0851, 3.538
0.0847, 3.545
0.0851, 3.537
0.0851, 3.539
0.0858, 3.558
0.0861, 3.551
0.0851, 3.562
0.0857, 3.559
0.0854, 3.563
0.085, 3.562
0.0852, 3.562
0.0858, 3.555
0.0859, 3.581
0.086, 3.58
0.0859, 3.582
0.086, 3.579
0.0856, 3.583
0.0857, 3.576
0.0864, 3.573
0.0854, 3.583
0.0857, 3.604
0.0862, 3.598
0.0864, 3.595
0.086, 3.604
0.0868, 3.593
0.0862, 3.601
0.086, 3.6
0.0867, 3.593
0.0869, 3.618
0.0867, 3.618
0.087, 3.614
0.0858, 3.629
0.0865, 3.622
0.0861, 3.625
0.0865, 3.62
0.0869, 3.62
0.0861, 3.65
0.087, 3.637
0.0874, 3.634
0.0871, 3.636
0.0867, 3.64
0.0881, 3.623
0.0881, 3.623
0.0868, 3.639
0.0866, 3.643
0.0866, 3.668
0.0866, 3.668
0.0878, 3.654
0.0876, 3.657
0.0874, 3.662
0.0877, 3.658
0.0875, 3.657
0.0869, 3.688
0.0881, 3.674
0.0874, 3.684
0.0876, 3.68
0.0876, 3.681
0.0872, 3.685
0.0873, 3.685
0.088, 3.677
0.088, 3.701
0.0876, 3.702
0.0882, 3.704
0.0886, 3.693
0.0887, 3.694
0.088, 3.705
0.0883, 3.697
0.0882, 3.697
0.0889, 3.714
0.089, 3.718
0.0882, 3.721
0.088, 3.725
0.0881, 3.728
0.088, 3.722
0.0878, 3.726
0.0882, 3.72
0.0881, 3.747
0.0882, 3.747
0.0885, 3.746
0.0886, 3.741
0.0885, 3.742
0.0885, 3.742
0.0888, 3.738
0.0893, 3.739
0.0896, 3.758
0.0901, 3.752
0.0893, 3.757
0.0898, 3.755
0.0893, 3.759
0.0893, 3.757
0.0897, 3.756
0.0896, 3.756
0.0899, 3.778
0.0899, 3.778
0.0896, 3.78
0.0892, 3.783
0.0893, 3.785
0.0902, 3.774
0.0899, 3.777
0.0896, 3.783
0.0904, 3.8
0.0904, 3.799
0.0895, 3.802
0.0906, 3.796
0.0902, 3.8
0.0905, 3.797
0.0908, 3.792
0.0899, 3.799
0.0904, 3.821
0.0905, 3.821
0.091, 3.816
0.0908, 3.818
0.0902, 3.823
0.0903, 3.824
0.0904, 3.82
0.0901, 3.822
0.0906, 3.843
0.0901, 3.849
0.0907, 3.842
0.0906, 3.844
0.0915, 3.833
0.0901, 3.85
0.0905, 3.845
0.0908, 3.84
0.0909, 3.864
0.0918, 3.852
0.0912, 3.863
0.092, 3.851
0.091, 3.863
0.0921, 3.851
0.0905, 3.869
0.0909, 3.863
0.0915, 3.879
0.0915, 3.878
0.0919, 3.88
0.0921, 3.876
0.0919, 3.879
0.0915, 3.885
0.0907, 3.892
0.0907, 3.892
0.0929, 3.89
0.0927, 3.896
0.0919, 3.902
0.0919, 3.905
0.0927, 3.896
0.0922, 3.899
0.0925, 3.898
0.0924, 3.896
0.0923, 3.919
0.0925, 3.919
0.0926, 3.917
0.0923, 3.919
0.0927, 3.921
0.0923, 3.921
0.0924, 3.922
0.0917, 3.928
0.0917, 3.928
0.0919, 3.949
0.0932, 3.935
0.0925, 3.942
0.0928, 3.941
0.0925, 3.942
0.0926, 3.94
0.0924, 3.94
0.093, 3.962
0.0934, 3.959
0.0931, 3.957
0.0937, 3.956
0.0937, 3.958
0.0927, 3.967
0.0935, 3.959
0.093, 3.965
0.0936, 3.98
0.0934, 3.982
0.0932, 3.983
0.0934, 3.985
0.0933, 3.984
0.094, 3.975
0.094, 3.975
0.0936, 3.981
0.0938, 3.997
0.0939, 3.998
0.0935, 4.002
0.0934, 4.003
0.0936, 4.002
0.0939, 4.0
0.0939, 4.0
0.0939, 3.999
0.0942, 4.017
0.0948, 4.011
0.0941, 4.02
0.094, 4.022
0.0945, 4.018
0.0944, 4.015
0.0937, 4.023
0.0944, 4.017
0.0952, 4.037
0.0951, 4.038
0.0947, 4.042
0.0947, 4.042
0.0946, 4.042
0.0947, 4.042
0.0952, 4.037
0.0949, 4.032
0.0945, 4.068
0.095, 4.061
0.0952, 4.06
0.0948, 4.062
0.0952, 4.06
0.0954, 4.056
0.0945, 4.066
0.0946, 4.064
0.0949, 4.086
0.0955, 4.081
0.0954, 4.082
0.0955, 4.079
0.0958, 4.076
0.0958, 4.076
0.0951, 4.086
0.0949, 4.081
0.0952, 4.081
0.0962, 4.097
0.0963, 4.1
0.0958, 4.098
0.0951, 4.107
0.0953, 4.105
0.0955, 4.104
0.095, 4.108
0.0953, 4.129
0.0965, 4.119
0.0956, 4.128
0.0963, 4.119
0.0958, 4.124
0.0956, 4.125
0.0965, 4.114
0.0967, 4.117
0.097, 4.136
0.0967, 4.14
0.0969, 4.138
0.0968, 4.14
0.0974, 4.133
0.0968, 4.137
0.0968, 4.137
0.0965, 4.141
0.0973, 4.157
0.0967, 4.166
0.0974, 4.155
0.0964, 4.164
0.0976, 4.153
0.0972, 4.16
0.0967, 4.163
0.0969, 4.159
0.0971, 4.184
0.0979, 4.172
0.0979, 4.172
0.0969, 4.187
0.0977, 4.18
0.0972, 4.185
0.0974, 4.178
0.0971, 4.18
0.0979, 4.202
0.0981, 4.202
0.0985, 4.193
0.0978, 4.202
0.0978, 4.201
0.0979, 4.2
0.0974, 4.203
0.0968, 4.209
0.0968, 4.209
0.0968, 4.209
0.0981, 4.223
0.0988, 4.214
0.0987, 4.215
0.0979, 4.225
0.0983, 4.22
0.0986, 4.217
0.0985, 4.241
0.0992, 4.237
0.0986, 4.238
0.0988, 4.236
0.0982, 4.241
0.0981, 4.244
0.0983, 4.242
0.0984, 4.244
0.0988, 4.258
0.0989, 4.259
0.0986, 4.259
0.0998, 4.249
0.0989, 4.263
0.0992, 4.262
0.0989, 4.259
0.0985, 4.267
0.0992, 4.284
0.0998, 4.278
0.0996, 4.278
0.0993, 4.28
0.0997, 4.279
0.0986, 4.284
0.1, 4.272
0.0999, 4.275
0.0997, 4.298
0.0997, 4.3
0.0998, 4.299
0.0997, 4.302
0.0996, 4.302
0.0988, 4.311
0.0995, 4.304
0.0989, 4.307
0.1002, 4.318
0.1003, 4.317
0.1001, 4.319
0.0997, 4.322
0.1004, 4.313
0.1007, 4.312
0.0999, 4.321
0.1007, 4.319
0.1, 4.346
0.1008, 4.334
0.1006, 4.334
0.1004, 4.34
0.101, 4.334
0.0999, 4.347
0.1007, 4.342
0.1001, 4.343
0.1009, 4.334
0.101, 4.361
0.1005, 4.365
0.1012, 4.359
0.1007, 4.364
0.101, 4.36
0.1004, 4.363
0.1013, 4.359
0.1021, 4.375
0.1021, 4.375
0.1017, 4.375
0.1013, 4.38
0.1013, 4.38
0.1018, 4.374
0.1018, 4.374
0.1016, 4.375
0.102, 4.396
0.1017, 4.399
0.1023, 4.393
0.1011, 4.404
0.1019, 4.395
0.101, 4.407
0.1022, 4.395
0.1018, 4.4
0.102, 4.422
0.1023, 4.417
0.1021, 4.418
0.1017, 4.427
0.1031, 4.406
0.1017, 4.422
0.1024, 4.417
0.1023, 4.421
0.1032, 4.429
0.1022, 4.445
0.1026, 4.44
0.1024, 4.442
0.1029, 4.436
0.1023, 4.441
0.1021, 4.443
0.103, 4.434
0.1028, 4.46
0.1031, 4.46
0.1034, 4.454
0.1029, 4.459
0.1029, 4.457
0.1027, 4.463
0.1029, 4.459
0.1024, 4.466
0.1036, 4.479
0.1033, 4.478
0.1028, 4.483
0.1028, 4.483
0.1028, 4.485
0.1029, 4.479
0.103, 4.482
0.1042, 4.475
0.1028, 4.512
0.1038, 4.498
0.1035, 4.499
0.1035, 4.505
0.1039, 4.501
0.1039, 4.501
0.1037, 4.502
0.1034, 4.504
0.1049, 4.508
0.1041, 4.522
0.1038, 4.524
0.1043, 4.518
0.1051, 4.509
0.104, 4.52
0.1046, 4.517
0.1036, 4.524
0.1042, 4.544
0.1043, 4.537
0.1044, 4.538
0.1052, 4.532
0.1044, 4.541
0.1044, 4.539
0.1046, 4.54
0.1043, 4.541
0.1043, 4.565
0.1049, 4.557
0.1043, 4.563
0.1047, 4.561
0.1052, 4.558
0.105, 4.558
0.105, 4.561
0.1048, 4.56
0.1056, 4.575
0.1055, 4.578
0.1053, 4.583
0.1048, 4.582
0.1056, 4.578
0.1052, 4.581
0.1055, 4.578
0.1055, 4.577
0.106, 4.592
0.1056, 4.601
0.1063, 4.593
0.1058, 4.6
0.106, 4.595
0.1061, 4.595
0.1058, 4.597
0.1062, 4.591
0.1063, 4.616
0.1063, 4.616
0.1053, 4.626
0.1057, 4.623
0.1057, 4.623
0.106, 4.62
0.1063, 4.618
0.1059, 4.625
0.1072, 4.632
0.1072, 4.632
0.1059, 4.644
0.1068, 4.637
0.1063, 4.638
0.1064, 4.641
0.1066, 4.637
0.1068, 4.638
0.1068, 4.659
0.1065, 4.665
0.1073, 4.655
0.1071, 4.66
0.1075, 4.658
0.1076, 4.655
0.1062, 4.668
0.1061, 4.663
0.1075, 4.675
0.1066, 4.687
0.1067, 4.685
0.1069, 4.683
0.107, 4.68
0.1072, 4.68
0.1073, 4.679
0.107, 4.683
0.1081, 4.693
0.1085, 4.69
0.1072, 4.705
0.1077, 4.697
0.1074, 4.701
0.1071, 4.707
0.1075, 4.699
0.1073, 4.702
0.1078, 4.724
0.1078, 4.719
