commande, current 
0.074, 3.546
0.0749, 3.562
0.0752, 3.583
0.0758, 3.597
0.0752, 3.622
0.076, 3.638
0.0765, 3.659
0.0764, 3.683
0.0766, 3.704
0.0773, 3.72
0.0778, 3.738
0.0775, 3.762
0.0781, 3.783
0.0783, 3.802
0.0791, 3.82
0.0796, 3.841
0.0804, 3.853
0.0798, 3.883
0.0802, 3.905
0.0806, 3.92
0.0814, 3.938
0.0814, 3.96
0.0814, 3.982
0.0816, 4.004
0.0829, 4.014
0.0825, 4.046
0.0827, 4.062
0.0837, 4.074
0.0841, 4.097
0.084, 4.12
0.084, 4.144
0.0846, 4.162
0.0853, 4.179
0.0858, 4.194
0.0862, 4.214
0.0863, 4.238
0.0865, 4.261
0.0869, 4.279
0.0871, 4.297
0.0882, 4.315
0.0884, 4.334
0.088, 4.362
0.0883, 4.384
0.0887, 4.398
0.0897, 4.416
0.089, 4.446
0.0903, 4.458
0.0902, 4.482
0.0908, 4.498
0.0915, 4.519
0.0912, 4.536
0.0916, 4.557
0.092, 4.578
0.0919, 4.602
0.0926, 4.616
0.0931, 4.638
0.093, 4.661
0.093, 4.685
0.0943, 4.698
0.0947, 4.715
0.0945, 4.741
0.0947, 4.759
0.0955, 4.778
0.0959, 4.795
0.0961, 4.821
0.0961, 4.841
0.0964, 4.863
0.0966, 4.882
0.0969, 4.9
0.0972, 4.923
0.0979, 4.938
0.098, 4.961
0.0985, 4.978
0.0986, 4.998
0.0994, 5.016
0.099, 5.044
0.0994, 5.066
0.1001, 5.079
0.1004, 5.097
0.1006, 5.119
0.101, 5.142
0.1016, 5.159
0.1016, 5.186
0.1023, 5.194
0.1016, 5.228
0.1031, 5.235
0.1032, 5.263
0.1038, 5.276
0.1037, 5.3
0.1035, 5.328
0.1043, 5.339
0.1053, 5.355
0.1053, 5.376
0.1055, 5.396
0.1061, 5.418
0.1062, 5.439
0.1064, 5.46
0.107, 5.477
0.1068, 5.502
0.1079, 5.514
0.108, 5.536
0.1086, 5.556
0.1086, 5.599
0.1088, 5.618
0.1093, 5.643
0.1103, 5.656
0.1098, 5.679
0.1114, 5.691
0.1107, 5.723
0.1111, 5.739
0.1108, 5.764
0.111, 5.785
0.1121, 5.8
0.1122, 5.821
0.1131, 5.835
0.1131, 5.858
0.1132, 5.88
0.1141, 5.896
0.1144, 5.923
0.1149, 5.936
0.1145, 5.966
0.1152, 5.978
0.1152, 6.003
