Time, Id, Iq, Ud, Uq, Velocity, Temperature, Position
1.0009, 0.004, 0.006, -0.0234, 0.0361, 0.102, 25.7, 0.11
1.0019, 0.003, -0.512, -0.0518, -0.2979, 0.102, 25.7, 0.11
1.0029, 0.0, -0.559, -0.0469, -0.2861, 0.0, 25.7, 0.11
1.0039, 0.004, -0.565, -0.0537, -0.2979, -0.46, 25.7, 0.1
1.0049, 0.008, -0.574, -0.0664, -0.2949, -1.227, 25.7, 0.1
1.0059, 0.004, -0.585, -0.0811, -0.2891, -1.79, 25.7, 0.1
1.0069, -0.004, -0.59, -0.0762, -0.2832, -1.483, 25.7, 0.1
1.0079, 0.0, -0.602, -0.0879, -0.2744, -0.818, 25.7, 0.1
1.0089, -0.001, -0.605, -0.082, -0.2822, -0.153, 25.7, 0.1
1.0099, -0.001, -0.611, -0.0879, -0.2949, 0.46, 25.7, 0.1
1.0109, 0.0, -0.622, -0.0771, -0.2979, 0.614, 25.7, 0.1
1.0119, 0.0, -0.63, -0.0752, -0.3145, 0.307, 25.7, 0.1
1.0129, 0.0, -0.639, -0.0732, -0.3145, -0.205, 25.7, 0.1
1.0139, 0.003, -0.646, -0.0801, -0.3125, -0.46, 25.7, 0.1
1.0149, 0.002, -0.661, -0.0781, -0.3047, -0.562, 25.7, 0.1
1.0159, -0.001, -0.666, -0.0811, -0.3076, -0.46, 25.7, 0.1
1.0169, -0.005, -0.671, -0.0781, -0.3115, -0.205, 25.7, 0.1
1.0179, 0.001, -0.685, -0.082, -0.3105, 0.051, 25.7, 0.1
1.0189, 0.002, -0.688, -0.083, -0.3174, 0.205, 25.7, 0.1
1.0199, 0.002, -0.691, -0.082, -0.334, 0.102, 25.7, 0.1
1.0209, 0.003, -0.696, -0.0801, -0.3418, -0.102, 25.7, 0.1
1.0219, -0.001, -0.705, -0.0752, -0.3389, -0.205, 25.7, 0.1
1.0229, -0.004, -0.715, -0.0713, -0.335, -0.256, 25.7, 0.1
1.0239, 0.001, -0.717, -0.0781, -0.3438, -0.307, 25.7, 0.1
1.0249, -0.003, -0.723, -0.0762, -0.3447, -0.307, 25.7, 0.1
1.0259, 0.002, -0.737, -0.0859, -0.3359, -0.153, 25.7, 0.1
1.0269, -0.002, -0.74, -0.0771, -0.3438, -0.153, 25.7, 0.1
1.0279, -0.004, -0.749, -0.0713, -0.3545, -0.102, 25.7, 0.1
1.0289, -0.001, -0.756, -0.0781, -0.3545, -0.153, 25.7, 0.1
1.0299, -0.001, -0.762, -0.0703, -0.3613, -0.409, 25.7, 0.1
1.0309, 0.002, -0.768, -0.0811, -0.3613, -0.409, 25.7, 0.1
1.0319, 0.0, -0.774, -0.0752, -0.3613, -0.307, 25.7, 0.1
1.0329, 0.001, -0.784, -0.082, -0.3682, -0.307, 26.0, 0.1
1.0339, -0.001, -0.785, -0.0713, -0.377, -0.307, 26.0, 0.1
1.0349, 0.0, -0.791, -0.0742, -0.3701, -0.307, 26.0, 0.1
1.0359, -0.004, -0.794, -0.0703, -0.3838, -0.307, 26.0, 0.1
1.0369, 0.0, -0.805, -0.0771, -0.3799, -0.307, 26.0, 0.1
1.0379, -0.003, -0.808, -0.0752, -0.3857, -0.307, 26.0, 0.09
1.0389, -0.002, -0.818, -0.0752, -0.3779, -0.409, 26.0, 0.09
1.0399, 0.005, -0.822, -0.0859, -0.3838, -0.409, 26.0, 0.09
1.0409, 0.005, -0.83, -0.0811, -0.3828, -0.307, 26.0, 0.09
1.0419, 0.001, -0.83, -0.0781, -0.3896, -0.307, 26.0, 0.09
1.0429, 0.001, -0.838, -0.0752, -0.3877, -0.307, 26.0, 0.09
1.0439, 0.004, -0.852, -0.084, -0.3828, -0.409, 26.0, 0.09
1.0449, 0.0, -0.85, -0.0801, -0.3975, -0.409, 26.0, 0.09
1.0459, 0.001, -0.853, -0.0771, -0.4053, -0.307, 26.0, 0.09
1.0469, -0.002, -0.854, -0.0703, -0.4053, -0.307, 26.0, 0.09
1.0479, 0.001, -0.864, -0.084, -0.3975, -0.307, 26.0, 0.09
1.0489, -0.007, -0.873, -0.0684, -0.3975, -0.307, 26.0, 0.09
1.0499, -0.001, -0.872, -0.0723, -0.4111, -0.307, 26.0, 0.09
1.0509, -0.001, -0.877, -0.0771, -0.4102, -0.409, 26.0, 0.09
1.0519, -0.002, -0.884, -0.0762, -0.4082, -0.409, 26.0, 0.09
1.0529, -0.004, -0.889, -0.0713, -0.4111, -0.307, 26.0, 0.09
1.0539, 0.002, -0.894, -0.0771, -0.4131, -0.307, 26.0, 0.09
1.0549, 0.003, -0.897, -0.0781, -0.4111, -0.307, 26.0, 0.09
1.0559, 0.0, -0.903, -0.0742, -0.4092, -0.307, 26.0, 0.09
1.0569, -0.002, -0.906, -0.0693, -0.4209, -0.307, 26.0, 0.09
1.0579, 0.005, -0.905, -0.0801, -0.4316, -0.307, 26.0, 0.09
1.0589, 0.0, -0.909, -0.0723, -0.4248, -0.307, 26.0, 0.09
1.0599, -0.002, -0.914, -0.0693, -0.4229, -0.307, 26.0, 0.09
1.0609, -0.004, -0.924, -0.0664, -0.4268, -0.307, 26.0, 0.09
1.0619, 0.002, -0.926, -0.0732, -0.4307, -0.307, 26.0, 0.09
1.0629, -0.001, -0.927, -0.0684, -0.4346, -0.307, 26.0, 0.09
1.0639, 0.001, -0.936, -0.0674, -0.4287, -0.153, 26.0, 0.09
1.0649, 0.002, -0.933, -0.0771, -0.4336, -0.153, 26.0, 0.09
1.0659, -0.002, -0.938, -0.0713, -0.4346, -0.256, 26.0, 0.09
1.0669, 0.003, -0.939, -0.0771, -0.4355, -0.153, 26.0, 0.09
1.0679, -0.004, -0.945, -0.0645, -0.4336, -0.153, 26.0, 0.09
1.0689, 0.0, -0.943, -0.0771, -0.4463, -0.256, 26.0, 0.09
1.0699, -0.002, -0.955, -0.0684, -0.4326, -0.153, 26.0, 0.09
1.0709, 0.001, -0.955, -0.0713, -0.4346, -0.153, 26.0, 0.08
1.0719, 0.0, -0.959, -0.0723, -0.4365, -0.102, 26.0, 0.08
1.0729, -0.004, -0.966, -0.0625, -0.4297, -0.153, 26.0, 0.08
1.0739, 0.008, -0.966, -0.0801, -0.4326, -0.102, 26.0, 0.08
1.0749, 0.004, -0.965, -0.0742, -0.4385, 0.0, 26.0, 0.08
1.0759, 0.001, -0.97, -0.0703, -0.4385, -0.153, 26.0, 0.08
1.0769, 0.001, -0.975, -0.0732, -0.4336, -0.102, 26.0, 0.08
1.0779, 0.002, -0.969, -0.0723, -0.4521, 0.0, 26.0, 0.08
1.0789, -0.002, -0.982, -0.0664, -0.4336, 0.0, 26.0, 0.08
1.0799, -0.002, -0.982, -0.0664, -0.4336, 0.0, 26.0, 0.08
1.0809, -0.005, -0.979, -0.0684, -0.4404, 0.0, 26.0, 0.08
1.0819, 0.003, -0.989, -0.0742, -0.4346, 0.0, 26.0, 0.08
1.0829, 0.004, -0.983, -0.0762, -0.4404, -0.153, 26.0, 0.08
1.0839, -0.001, -0.983, -0.0684, -0.4443, -0.102, 26.0, 0.08
1.0849, 0.005, -0.985, -0.0781, -0.4424, 0.0, 26.0, 0.08
1.0859, 0.009, -0.987, -0.083, -0.4404, 0.0, 26.0, 0.08
1.0869, -0.001, -0.99, -0.0654, -0.4434, 0.0, 26.0, 0.08
1.0879, 0.004, -0.992, -0.0742, -0.4434, 0.0, 26.0, 0.08
1.0889, -0.001, -0.996, -0.0654, -0.4404, 0.0, 26.0, 0.08
1.0899, 0.003, -0.992, -0.0703, -0.4531, 0.0, 26.0, 0.08
1.0909, 0.002, -0.993, -0.0674, -0.4512, 0.0, 26.0, 0.08
1.0919, -0.002, -0.993, -0.0654, -0.4551, 0.0, 26.0, 0.08
1.0929, 0.0, -0.996, -0.0732, -0.4541, 0.0, 26.0, 0.08
1.0939, -0.003, -0.994, -0.0674, -0.458, 0.102, 26.0, 0.08
1.0949, 0.0, -0.997, -0.0684, -0.4473, 0.102, 26.0, 0.08
1.0959, 0.0, -0.999, -0.0703, -0.4473, 0.0, 26.0, 0.08
1.0969, 0.0, -0.99, -0.0703, -0.46, 0.0, 26.0, 0.08
1.0979, -0.005, -0.997, -0.0684, -0.4512, 0.0, 26.0, 0.08
1.0989, 0.002, -0.999, -0.0762, -0.4541, 0.0, 26.0, 0.08
1.0999, 0.004, -0.995, -0.0781, -0.4482, 0.102, 26.0, 0.08
1.1009, -0.003, -1.006, -0.0664, -0.4375, 0.102, 26.0, 0.08
1.1019, 0.005, -1.0, -0.0732, -0.4463, 0.0, 26.0, 0.08
1.1029, -0.002, -1.0, -0.0703, -0.4502, 0.0, 26.0, 0.08
1.1039, 0.0, -0.994, -0.0762, -0.4463, 0.102, 26.0, 0.08
1.1049, 0.005, -1.002, -0.0771, -0.4443, 0.102, 26.0, 0.08
1.1059, 0.006, -0.993, -0.0762, -0.4512, 0.0, 26.0, 0.09
1.1069, 0.0, -0.997, -0.0713, -0.4434, 0.102, 26.2, 0.09
1.1079, 0.002, -0.993, -0.0752, -0.4482, 0.102, 26.2, 0.09
1.1089, 0.001, -0.995, -0.0713, -0.4541, 0.153, 26.2, 0.09
1.1099, 0.0, -0.995, -0.0723, -0.4395, 0.102, 26.2, 0.09
1.1109, -0.001, -0.996, -0.0723, -0.4404, 0.153, 26.2, 0.09
1.1119, -0.003, -0.99, -0.0654, -0.4414, 0.102, 26.2, 0.09
1.1129, 0.006, -0.986, -0.0889, -0.4463, 0.153, 26.2, 0.09
1.1139, -0.003, -0.993, -0.0742, -0.4365, 0.102, 26.2, 0.09
1.1149, -0.002, -0.99, -0.0703, -0.4355, 0.153, 26.2, 0.09
1.1159, -0.006, -0.981, -0.0615, -0.4453, 0.102, 26.2, 0.09
1.1169, 0.0, -0.984, -0.0684, -0.4395, 0.153, 26.2, 0.09
1.1179, -0.004, -0.985, -0.0732, -0.4336, 0.102, 26.2, 0.09
1.1189, 0.001, -0.987, -0.0762, -0.4326, 0.153, 26.2, 0.09
1.1199, -0.003, -0.983, -0.0674, -0.4375, 0.102, 26.2, 0.09
1.1209, 0.0, -0.982, -0.0762, -0.4297, 0.0, 26.2, 0.09
1.1219, 0.0, -0.979, -0.0723, -0.4336, 0.0, 26.2, 0.09
1.1229, 0.001, -0.97, -0.0771, -0.4424, 0.102, 26.2, 0.09
1.1239, 0.0, -0.975, -0.0732, -0.4316, 0.102, 26.2, 0.09
1.1249, 0.001, -0.972, -0.0752, -0.4297, 0.0, 26.2, 0.09
1.1259, -0.004, -0.963, -0.0713, -0.4395, 0.0, 26.2, 0.09
1.1269, 0.0, -0.964, -0.0752, -0.4336, 0.0, 26.2, 0.09
1.1279, 0.005, -0.964, -0.0879, -0.4307, 0.0, 26.2, 0.09
1.1289, 0.0, -0.961, -0.0771, -0.4316, 0.0, 26.2, 0.09
1.1299, 0.0, -0.955, -0.0762, -0.4336, 0.0, 26.2, 0.09
1.1309, 0.002, -0.956, -0.0801, -0.4287, 0.0, 26.2, 0.09
1.1319, 0.003, -0.95, -0.0811, -0.4297, 0.102, 26.2, 0.09
1.1329, 0.0, -0.949, -0.0752, -0.4268, 0.102, 26.2, 0.09
1.1339, 0.003, -0.943, -0.0889, -0.4307, 0.0, 26.2, 0.09
1.1349, 0.007, -0.938, -0.0938, -0.4326, 0.0, 26.2, 0.09
1.1359, 0.003, -0.94, -0.0801, -0.415, 0.0, 26.2, 0.09
1.1369, -0.001, -0.935, -0.0811, -0.416, 0.0, 26.2, 0.09
1.1379, 0.0, -0.924, -0.0801, -0.4326, 0.102, 26.2, 0.09
1.1389, 0.0, -0.931, -0.0781, -0.4092, 0.102, 26.2, 0.09
1.1399, 0.004, -0.919, -0.085, -0.4209, 0.0, 26.2, 0.09
1.1409, -0.001, -0.91, -0.0762, -0.4268, 0.0, 26.2, 0.09
1.1419, 0.001, -0.919, -0.082, -0.4141, 0.0, 26.2, 0.09
1.1429, 0.005, -0.909, -0.0869, -0.416, 0.0, 26.2, 0.09
1.1439, -0.001, -0.913, -0.0791, -0.4092, 0.0, 26.2, 0.09
1.1449, -0.004, -0.9, -0.0742, -0.4141, 0.0, 26.2, 0.09
1.1459, -0.001, -0.901, -0.0752, -0.4043, 0.0, 26.2, 0.09
1.1469, 0.001, -0.893, -0.0801, -0.4072, 0.0, 26.2, 0.09
1.1479, -0.008, -0.894, -0.0703, -0.4033, 0.0, 26.2, 0.09
1.1489, -0.001, -0.884, -0.0771, -0.4072, 0.0, 26.2, 0.09
1.1499, 0.007, -0.876, -0.0928, -0.4131, 0.0, 26.2, 0.09
1.1509, -0.005, -0.876, -0.0732, -0.3994, 0.0, 26.2, 0.09
1.1519, -0.005, -0.871, -0.0723, -0.4053, 0.0, 26.2, 0.09
1.1529, -0.004, -0.867, -0.0762, -0.3887, 0.102, 26.2, 0.09
1.1539, 0.0, -0.857, -0.082, -0.4023, 0.102, 26.2, 0.09
1.1549, 0.0, -0.855, -0.0811, -0.3994, 0.0, 26.2, 0.09
1.1559, -0.001, -0.851, -0.0781, -0.3926, 0.0, 26.2, 0.09
1.1569, 0.001, -0.846, -0.0801, -0.3877, 0.0, 26.2, 0.09
1.1579, 0.0, -0.842, -0.0781, -0.3857, 0.0, 26.2, 0.09
1.1589, 0.007, -0.835, -0.0879, -0.3857, 0.0, 26.2, 0.09
1.1599, 0.006, -0.829, -0.0908, -0.3867, 0.0, 26.2, 0.09
1.1609, -0.002, -0.82, -0.0801, -0.3896, 0.0, 26.2, 0.09
1.1619, -0.005, -0.818, -0.0752, -0.3799, 0.0, 26.2, 0.09
1.1629, -0.001, -0.811, -0.0791, -0.3838, 0.0, 26.2, 0.09
1.1639, -0.001, -0.803, -0.084, -0.3867, 0.0, 26.2, 0.09
1.1649, -0.001, -0.802, -0.0801, -0.3809, 0.0, 26.2, 0.09
1.1659, -0.001, -0.789, -0.0781, -0.3789, 0.0, 26.2, 0.09
1.1669, 0.002, -0.786, -0.083, -0.3711, 0.0, 26.2, 0.09
1.1679, 0.002, -0.779, -0.0811, -0.373, 0.0, 26.2, 0.09
1.1689, -0.003, -0.772, -0.0791, -0.3701, 0.0, 26.2, 0.09
1.1699, 0.0, -0.77, -0.0801, -0.3633, 0.0, 26.2, 0.09
1.1709, 0.0, -0.763, -0.0859, -0.3643, 0.0, 26.2, 0.09
1.1719, 0.003, -0.758, -0.0898, -0.3623, 0.0, 26.2, 0.09
1.1729, 0.0, -0.749, -0.083, -0.3633, 0.0, 26.2, 0.09
1.1739, -0.002, -0.737, -0.0781, -0.3633, 0.0, 26.2, 0.09
1.1749, 0.007, -0.735, -0.0889, -0.3525, 0.0, 26.2, 0.09
1.1759, 0.002, -0.727, -0.0889, -0.3594, 0.0, 26.2, 0.09
1.1769, 0.0, -0.716, -0.0879, -0.3564, 0.0, 26.2, 0.09
1.1779, 0.003, -0.713, -0.0928, -0.3506, 0.0, 26.2, 0.09
1.1789, 0.004, -0.704, -0.0918, -0.3506, 0.0, 26.2, 0.09
1.1799, -0.004, -0.7, -0.0752, -0.3447, 0.0, 26.2, 0.09
1.1809, 0.003, -0.692, -0.0898, -0.3408, 0.0, 26.0, 0.09
1.1819, 0.0, -0.68, -0.0801, -0.3438, 0.0, 26.0, 0.09
1.1829, -0.005, -0.688, -0.0781, -0.3242, 0.0, 26.0, 0.09
1.1839, -0.003, -0.669, -0.083, -0.3271, 0.0, 26.0, 0.09
1.1849, 0.005, -0.663, -0.0928, -0.3262, 0.0, 26.0, 0.09
1.1859, 0.001, -0.653, -0.0908, -0.3252, 0.0, 26.0, 0.09
1.1869, 0.0, -0.647, -0.084, -0.3203, 0.0, 26.0, 0.09
1.1879, 0.0, -0.641, -0.0859, -0.3223, 0.0, 26.0, 0.09
1.1889, -0.003, -0.629, -0.0811, -0.3232, 0.0, 26.0, 0.09
1.1899, 0.0, -0.626, -0.0879, -0.3105, 0.0, 26.0, 0.09
1.1909, 0.003, -0.623, -0.0928, -0.2979, 0.0, 26.0, 0.09
1.1919, 0.0, -0.606, -0.0791, -0.3076, 0.0, 26.0, 0.09
1.1929, -0.002, -0.598, -0.0762, -0.3076, 0.0, 26.0, 0.09
1.1939, 0.005, -0.598, -0.0928, -0.292, 0.0, 26.0, 0.09
1.1949, 0.004, -0.583, -0.0957, -0.3027, 0.0, 26.0, 0.09
1.1959, 0.001, -0.575, -0.0918, -0.3018, 0.0, 26.0, 0.09
1.1969, -0.001, -0.571, -0.085, -0.2822, 0.0, 26.0, 0.09
1.1979, 0.003, -0.564, -0.0889, -0.2803, 0.0, 26.0, 0.09
1.1989, 0.0, -0.554, -0.0879, -0.2793, 0.102, 26.0, 0.09
1.1999, -0.007, -0.539, -0.0762, -0.2861, 0.102, 26.0, 0.09
1.2009, -0.005, -0.534, -0.0771, -0.2773, 0.0, 26.0, 0.09
1.2019, -0.003, -0.522, -0.0781, -0.2812, 0.0, 26.0, 0.09
1.2029, 0.0, -0.514, -0.0938, -0.2725, 0.0, 26.0, 0.09
1.2039, 0.003, -0.514, -0.0889, -0.2568, 0.102, 26.0, 0.09
1.2049, -0.001, -0.509, -0.0791, -0.248, 0.102, 26.0, 0.09
1.2059, 0.0, -0.49, -0.0811, -0.2588, 0.0, 26.0, 0.09
1.2069, 0.0, -0.482, -0.0781, -0.2578, 0.0, 26.0, 0.09
1.2079, 0.0, -0.468, -0.0771, -0.2627, 0.102, 26.0, 0.09
1.2089, -0.004, -0.466, -0.0752, -0.248, 0.102, 26.0, 0.09
1.2099, -0.001, -0.457, -0.0791, -0.2451, 0.0, 26.0, 0.09
1.2109, -0.005, -0.452, -0.0752, -0.2314, 0.0, 26.0, 0.09
1.2119, -0.006, -0.438, -0.0732, -0.2383, 0.102, 26.0, 0.09
1.2129, -0.006, -0.43, -0.0713, -0.2363, 0.051, 26.0, 0.09
1.2139, 0.001, -0.43, -0.0723, -0.2168, 0.0, 26.0, 0.09
1.2149, 0.0, -0.406, -0.0742, -0.2295, 0.0, 26.0, 0.09
1.2159, -0.003, -0.399, -0.0693, -0.2217, 0.102, 26.0, 0.09
1.2169, 0.002, -0.395, -0.0732, -0.2129, 0.102, 26.0, 0.09
1.2179, -0.001, -0.388, -0.0713, -0.2041, 0.0, 26.0, 0.09
1.2189, -0.001, -0.38, -0.0684, -0.2041, 0.0, 26.0, 0.09
1.2199, -0.005, -0.37, -0.0566, -0.1934, 0.102, 26.0, 0.09
1.2209, 0.0, -0.352, -0.0605, -0.2002, 0.102, 26.0, 0.09
1.2219, -0.002, -0.345, -0.0586, -0.1953, 0.0, 26.0, 0.09
1.2229, -0.001, -0.339, -0.0547, -0.1875, 0.153, 26.0, 0.09
1.2239, 0.0, -0.328, -0.0586, -0.1768, 0.102, 26.0, 0.09
1.2249, -0.001, -0.322, -0.0547, -0.168, 0.0, 26.0, 0.09
1.2259, -0.001, -0.311, -0.0537, -0.1709, 0.153, 26.0, 0.09
1.2269, 0.0, -0.302, -0.0566, -0.1543, 0.102, 26.0, 0.09
1.2279, 0.0, -0.291, -0.0518, -0.1484, 0.0, 26.0, 0.09
1.2289, -0.001, -0.273, -0.0547, -0.1553, 0.153, 26.0, 0.09
1.2299, 0.002, -0.272, -0.0547, -0.1455, 0.102, 26.0, 0.09
1.2309, 0.004, -0.264, -0.0566, -0.1318, 0.0, 26.0, 0.09
1.2319, 0.001, -0.253, -0.0566, -0.127, 0.153, 26.0, 0.09
1.2329, 0.001, -0.244, -0.0566, -0.124, 0.102, 26.0, 0.09
1.2339, -0.005, -0.234, -0.041, -0.1094, 0.153, 26.0, 0.09
1.2349, 0.005, -0.225, -0.0547, -0.1025, 0.102, 26.0, 0.09
1.2359, -0.001, -0.22, -0.0449, -0.0938, 0.153, 26.0, 0.09
1.2369, -0.002, -0.21, -0.042, -0.0801, 0.102, 26.0, 0.09
1.2379, 0.002, -0.196, -0.0498, -0.0801, 0.0, 26.0, 0.09
1.2389, -0.003, -0.183, -0.0371, -0.083, 0.153, 26.0, 0.09
1.2399, -0.002, -0.179, -0.0371, -0.0615, 0.102, 26.0, 0.09
1.2409, -0.003, -0.165, -0.0391, -0.0566, 0.153, 26.0, 0.09
1.2419, 0.0, -0.155, -0.042, -0.0615, 0.102, 26.0, 0.09
1.2429, 0.0, -0.15, -0.043, -0.041, 0.153, 26.0, 0.09
1.2439, 0.005, -0.138, -0.0518, -0.041, 0.102, 26.0, 0.09
1.2449, -0.001, -0.127, -0.0312, -0.0342, 0.153, 26.0, 0.09
1.2459, -0.001, -0.115, -0.0312, -0.0264, 0.102, 26.0, 0.09
1.2469, 0.004, -0.104, -0.0449, -0.0244, 0.153, 26.0, 0.09
1.2479, -0.002, -0.103, -0.0342, -0.0059, 0.102, 26.0, 0.09
1.2489, -0.003, -0.085, -0.0293, -0.0117, 0.153, 26.0, 0.09
1.2499, 0.0, -0.076, -0.0273, -0.0029, 0.102, 26.0, 0.09
1.2509, -0.001, -0.066, -0.0264, 0.0049, 0.153, 26.0, 0.09
1.2519, -0.007, -0.054, -0.0186, 0.0078, 0.102, 26.0, 0.09
1.2529, 0.003, -0.048, -0.0342, 0.0186, 0.153, 26.0, 0.09
1.2539, 0.0, -0.034, -0.0205, 0.0186, 0.102, 26.0, 0.09
1.2549, 0.002, -0.022, -0.0322, 0.0244, 0.153, 26.2, 0.09
1.2559, -0.001, -0.017, -0.0215, 0.0352, 0.102, 26.2, 0.09
1.2569, -0.001, -0.006, -0.0215, 0.042, 0.153, 26.2, 0.1
1.2579, 0.0, 0.002, -0.0225, 0.0469, 0.102, 26.2, 0.1
1.2589, -0.002, 0.014, -0.0186, 0.0449, 0.0, 26.2, 0.1
1.2599, -0.002, 0.025, -0.0264, 0.0537, 0.153, 26.2, 0.1
1.2609, -0.001, 0.031, -0.0254, 0.0645, 0.102, 26.2, 0.1
1.2619, -0.003, 0.043, -0.0195, 0.0645, 0.153, 26.2, 0.1
1.2629, -0.004, 0.053, -0.0176, 0.0684, 0.102, 26.2, 0.1
1.2639, 0.0, 0.065, -0.0273, 0.0664, 0.0, 26.2, 0.1
1.2649, 0.003, 0.077, -0.0312, 0.0664, 0.153, 26.2, 0.1
1.2659, -0.001, 0.082, -0.0264, 0.084, 0.102, 26.2, 0.1
1.2669, -0.01, 0.095, -0.0127, 0.0898, 0.153, 26.2, 0.1
1.2679, 0.002, 0.103, -0.0244, 0.0898, 0.102, 26.2, 0.1
1.2689, -0.002, 0.108, -0.0215, 0.1025, 0.0, 26.2, 0.1
1.2699, -0.004, 0.119, -0.0205, 0.1045, 0.102, 26.2, 0.1
1.2709, -0.002, 0.128, -0.0186, 0.1143, 0.102, 26.2, 0.1
1.2719, 0.006, 0.139, -0.0293, 0.1133, 0.153, 26.2, 0.1
1.2729, 0.005, 0.148, -0.0293, 0.1152, 0.102, 26.2, 0.1
1.2739, -0.001, 0.159, -0.0244, 0.1211, 0.0, 26.2, 0.1
1.2749, -0.003, 0.168, -0.0166, 0.125, 0.153, 26.2, 0.1
1.2759, 0.0, 0.176, -0.0273, 0.1328, 0.102, 26.2, 0.1
1.2769, 0.0, 0.191, -0.0176, 0.1299, 0.0, 26.2, 0.1
1.2779, -0.006, 0.198, -0.0166, 0.1387, 0.153, 26.2, 0.1
1.2789, 0.004, 0.213, -0.0371, 0.1348, 0.102, 26.2, 0.1
1.2799, 0.001, 0.214, -0.0283, 0.1582, 0.0, 26.2, 0.1
1.2809, 0.002, 0.229, -0.0312, 0.1562, 0.153, 26.2, 0.1
1.2819, 0.0, 0.24, -0.0273, 0.1582, 0.102, 26.2, 0.1
1.2829, 0.001, 0.246, -0.0293, 0.1631, 0.153, 26.2, 0.1
1.2839, 0.0, 0.259, -0.0264, 0.1592, 0.102, 26.2, 0.1
1.2849, -0.001, 0.261, -0.0244, 0.1826, 0.153, 26.2, 0.1
1.2859, 0.0, 0.279, -0.0264, 0.1738, 0.102, 26.2, 0.1
1.2869, 0.0, 0.288, -0.0244, 0.1787, 0.0, 26.2, 0.1
1.2879, 0.003, 0.298, -0.0303, 0.1885, 0.153, 26.2, 0.1
1.2889, 0.001, 0.31, -0.0273, 0.1934, 0.102, 26.2, 0.1
1.2899, 0.001, 0.315, -0.0322, 0.2002, 0.0, 26.2, 0.1
1.2909, -0.003, 0.328, -0.0244, 0.2031, 0.153, 26.2, 0.1
1.2919, 0.0, 0.34, -0.0303, 0.2002, 0.256, 26.2, 0.1
1.2929, 0.002, 0.348, -0.0352, 0.209, 0.102, 26.2, 0.1
1.2939, 0.0, 0.351, -0.0303, 0.2207, 0.153, 26.2, 0.1
1.2949, 0.005, 0.364, -0.0371, 0.2236, 0.102, 26.2, 0.1
1.2959, 0.004, 0.372, -0.04, 0.2236, 0.153, 26.2, 0.1
1.2969, -0.005, 0.387, -0.0234, 0.2334, 0.102, 26.2, 0.1
1.2979, -0.003, 0.394, -0.0283, 0.2422, 0.153, 26.2, 0.1
1.2989, -0.002, 0.399, -0.0283, 0.2451, 0.102, 26.2, 0.1
1.2999, -0.002, 0.409, -0.0273, 0.2539, 0.153, 26.2, 0.1
1.3009, 0.003, 0.424, -0.0361, 0.2432, 0.102, 26.2, 0.1
1.3019, 0.002, 0.425, -0.0391, 0.2588, 0.153, 26.2, 0.1
1.3029, 0.005, 0.431, -0.041, 0.2715, 0.102, 26.2, 0.1
1.3039, 0.001, 0.443, -0.0342, 0.2725, 0.153, 26.2, 0.1
1.3049, -0.001, 0.453, -0.0303, 0.2725, 0.102, 26.2, 0.1
1.3059, 0.003, 0.466, -0.0332, 0.2725, 0.153, 26.2, 0.1
1.3069, 0.0, 0.471, -0.0303, 0.2793, 0.256, 26.2, 0.1
1.3079, 0.002, 0.481, -0.0361, 0.2891, 0.102, 26.2, 0.1
1.3089, 0.003, 0.495, -0.0371, 0.2861, 0.153, 26.2, 0.1
1.3099, 0.0, 0.498, -0.0332, 0.293, 0.256, 26.2, 0.1
1.3109, -0.001, 0.506, -0.0312, 0.2988, 0.153, 26.2, 0.1
1.3119, -0.002, 0.514, -0.0283, 0.3125, 0.153, 26.2, 0.1
1.3129, 0.005, 0.531, -0.0381, 0.2949, 0.256, 26.2, 0.1
1.3139, 0.001, 0.532, -0.0332, 0.3145, 0.102, 26.2, 0.1
1.3149, 0.0, 0.544, -0.0322, 0.3145, 0.153, 26.2, 0.1
1.3159, 0.0, 0.546, -0.0293, 0.3242, 0.256, 26.2, 0.1
1.3169, 0.005, 0.562, -0.0352, 0.3135, 0.153, 26.2, 0.1
1.3179, 0.002, 0.567, -0.0312, 0.3271, 0.153, 26.2, 0.1
1.3189, 0.001, 0.577, -0.0254, 0.3271, 0.256, 26.2, 0.1
1.3199, 0.0, 0.581, -0.0273, 0.3398, 0.153, 26.2, 0.1
1.3209, -0.001, 0.595, -0.0195, 0.332, 0.153, 26.2, 0.1
1.3219, 0.002, 0.594, -0.0303, 0.3506, 0.256, 26.2, 0.11
1.3229, 0.003, 0.61, -0.0303, 0.3369, 0.153, 26.2, 0.11
1.3239, 0.001, 0.616, -0.0254, 0.3555, 0.153, 26.2, 0.11
1.3249, 0.003, 0.617, -0.0273, 0.3662, 0.256, 26.2, 0.11
1.3259, 0.0, 0.629, -0.0195, 0.3594, 0.256, 26.2, 0.11
1.3269, 0.002, 0.635, -0.0205, 0.3633, 0.307, 26.2, 0.11
1.3279, -0.001, 0.642, -0.0234, 0.3711, 0.307, 26.2, 0.11
1.3289, -0.005, 0.658, -0.0156, 0.3564, 0.307, 26.2, 0.11
1.3299, -0.003, 0.664, -0.0215, 0.3643, 0.102, 25.7, 0.11
1.3309, -0.003, 0.659, -0.0088, 0.3818, 0.153, 25.7, 0.11
1.3319, 0.001, 0.673, -0.0205, 0.374, 0.256, 25.7, 0.11
1.3329, 0.0, 0.681, -0.0195, 0.3828, 0.256, 25.7, 0.11
