Time, Id, Iq, Ud, Uq, Velocity, Temperature, Position
5.4589, 0.006, 4.581, 0.0176, 1.3818, 1.227, 29.5, 0.35
5.4599, 0.0, 4.591, 0.0273, 1.3916, 1.227, 29.5, 0.35
5.4609, 0.001, 4.6, 0.0215, 1.3896, 1.227, 29.2, 0.35
5.4619, 0.007, 4.615, -0.001, 1.3809, 1.278, 29.2, 0.35
5.4629, 0.011, 4.625, -0.0176, 1.3818, 1.432, 29.2, 0.35
5.4639, 0.0, 4.635, -0.0244, 1.3916, 1.278, 29.2, 0.35
5.4649, 0.001, 4.641, -0.043, 1.3955, 1.329, 29.2, 0.35
5.4659, 0.004, 4.641, -0.0596, 1.4141, 1.432, 29.2, 0.36
5.4669, 0.003, 4.65, -0.0723, 1.4229, 1.278, 29.2, 0.36
5.4679, 0.004, 4.668, -0.082, 1.4199, 1.227, 29.2, 0.36
5.4689, 0.003, 4.682, -0.082, 1.4189, 1.227, 29.2, 0.36
5.4699, 0.0, 4.697, -0.085, 1.4062, 1.278, 29.2, 0.36
5.4709, 0.001, 4.698, -0.0869, 1.4229, 1.432, 29.2, 0.36
5.4719, -0.002, 4.7, -0.0781, 1.4424, 1.278, 29.2, 0.36
5.4729, 0.003, 4.725, -0.0869, 1.4268, 1.329, 29.2, 0.36
5.4739, 0.002, 4.735, -0.0859, 1.4287, 1.432, 29.2, 0.37
5.4749, 0.0, 4.739, -0.0781, 1.4404, 1.278, 29.2, 0.37
5.4759, -0.009, 4.747, -0.0615, 1.4502, 1.227, 29.2, 0.37
5.4769, -0.001, 4.756, -0.0674, 1.4473, 1.227, 29.2, 0.37
5.4779, -0.006, 4.765, -0.0635, 1.4502, 1.227, 29.2, 0.37
5.4789, -0.006, 4.777, -0.0547, 1.4512, 1.176, 29.2, 0.37
5.4799, 0.004, 4.786, -0.0664, 1.4502, 0.972, 29.2, 0.37
5.4809, 0.001, 4.805, -0.0605, 1.4482, 1.023, 29.2, 0.37
5.4819, 0.0, 4.805, -0.0547, 1.46, 1.125, 29.2, 0.38
5.4829, 0.0, 4.818, -0.0498, 1.4609, 0.869, 29.2, 0.38
5.4839, 0.0, 4.836, -0.0469, 1.4482, 0.767, 29.2, 0.38
5.4849, -0.002, 4.836, -0.042, 1.4639, 0.818, 29.2, 0.38
5.4859, 0.001, 4.852, -0.0459, 1.458, 0.665, 29.2, 0.38
5.4869, -0.004, 4.863, -0.0273, 1.46, 0.562, 29.2, 0.38
5.4879, 0.001, 4.868, -0.0371, 1.4707, 0.409, 29.2, 0.38
5.4889, 0.004, 4.887, -0.0381, 1.4629, 0.511, 29.2, 0.38
5.4899, -0.001, 4.882, -0.0283, 1.4766, 0.409, 29.2, 0.38
5.4909, -0.012, 4.899, -0.0186, 1.4736, 0.46, 29.2, 0.38
5.4919, -0.007, 4.907, -0.0176, 1.4824, 0.358, 29.2, 0.38
5.4929, 0.003, 4.92, -0.0312, 1.4824, 0.307, 29.2, 0.38
5.4939, -0.012, 4.933, -0.0156, 1.4795, 0.307, 29.2, 0.38
5.4949, -0.005, 4.934, -0.0195, 1.4941, 0.307, 29.2, 0.38
5.4959, 0.0, 4.957, -0.0205, 1.4844, 0.307, 29.2, 0.38
5.4969, 0.001, 4.965, -0.0312, 1.4746, 0.307, 29.2, 0.38
5.4979, -0.007, 4.969, -0.0127, 1.4961, 0.307, 29.2, 0.38
5.4989, 0.001, 4.983, -0.0273, 1.4912, 0.307, 29.2, 0.38
5.4999, 0.011, 4.988, -0.0371, 1.5039, 0.205, 29.2, 0.38
5.5009, -0.004, 4.997, -0.0137, 1.5059, 0.102, 29.2, 0.38
