Time, Id, Iq, Ud, Uq, Velocity, Temperature, Position
1.0009, 0.0, -0.004, -0.0508, 0.0098, 0.0, 25.5, -0.0
1.0019, -0.008, -0.519, 0.0322, -0.3193, 0.0, 25.5, -0.0
1.0029, -0.008, -0.546, 0.0674, -0.3506, -0.102, 25.5, -0.0
1.0039, 0.001, -0.571, 0.0586, -0.3418, -0.92, 25.5, -0.01
1.0049, 0.0, -0.582, 0.0566, -0.3398, -2.045, 25.5, -0.01
1.0059, 0.003, -0.588, 0.0557, -0.3281, -2.812, 25.5, -0.01
1.0069, 0.007, -0.599, 0.0488, -0.3076, -3.017, 25.5, -0.01
1.0079, 0.002, -0.605, 0.0488, -0.2949, -2.352, 25.5, -0.01
1.0089, 0.0, -0.608, 0.0518, -0.2988, -1.278, 25.5, -0.02
1.0099, -0.004, -0.616, 0.0566, -0.2988, -0.358, 25.5, -0.01
1.0109, -0.002, -0.625, 0.0596, -0.3135, 0.205, 25.5, -0.01
1.0119, 0.003, -0.626, 0.0527, -0.3389, 0.358, 25.5, -0.01
1.0129, 0.004, -0.636, 0.0537, -0.3447, 0.051, 25.5, -0.01
1.0139, -0.003, -0.645, 0.0615, -0.3486, -0.409, 25.5, -0.02
1.0149, 0.0, -0.654, 0.0518, -0.3506, -1.023, 25.5, -0.02
1.0159, -0.002, -0.661, 0.0527, -0.3496, -1.381, 25.5, -0.02
1.0169, 0.0, -0.675, 0.0469, -0.3428, -1.483, 25.5, -0.02
1.0179, 0.004, -0.674, 0.041, -0.3486, -1.329, 25.5, -0.02
1.0189, -0.001, -0.688, 0.0459, -0.3418, -1.023, 25.5, -0.02
1.0199, 0.001, -0.691, 0.0352, -0.3486, -0.972, 25.5, -0.02
1.0209, 0.004, -0.701, 0.0322, -0.3564, -0.818, 25.5, -0.02
1.0219, 0.002, -0.699, 0.0293, -0.3701, -0.665, 25.5, -0.02
1.0229, 0.004, -0.718, 0.0264, -0.3652, -0.869, 25.5, -0.03
1.0239, 0.0, -0.719, 0.0264, -0.3779, -1.125, 25.5, -0.03
1.0249, 0.007, -0.727, 0.0166, -0.3838, -1.329, 25.5, -0.03
1.0259, 0.0, -0.736, 0.0205, -0.3828, -1.483, 25.5, -0.03
1.0269, 0.002, -0.737, 0.0127, -0.3936, -1.534, 25.5, -0.03
1.0279, 0.0, -0.748, 0.0166, -0.3906, -1.534, 25.5, -0.03
1.0289, 0.0, -0.754, 0.0107, -0.3955, -1.534, 25.7, -0.03
1.0299, 0.0, -0.761, 0.0068, -0.4004, -1.432, 25.7, -0.04
1.0309, -0.001, -0.764, 0.0088, -0.4072, -1.278, 25.7, -0.04
1.0319, 0.006, -0.775, -0.0068, -0.4072, -1.381, 25.7, -0.04
1.0329, 0.0, -0.778, 0.001, -0.416, -1.483, 25.7, -0.04
1.0339, 0.005, -0.782, -0.0059, -0.4258, -1.534, 25.7, -0.04
1.0349, 0.003, -0.784, -0.0098, -0.4355, -1.636, 25.7, -0.04
1.0359, 0.0, -0.799, -0.0078, -0.4297, -1.79, 25.7, -0.05
1.0369, -0.003, -0.795, -0.0059, -0.4473, -1.841, 25.7, -0.05
1.0379, 0.001, -0.812, -0.0166, -0.4395, -2.096, 25.7, -0.05
1.0389, 0.003, -0.813, -0.0215, -0.4482, -2.25, 25.7, -0.05
1.0399, 0.003, -0.821, -0.0293, -0.4551, -2.454, 25.7, -0.06
1.0409, 0.003, -0.825, -0.0361, -0.4766, -2.71, 25.7, -0.06
1.0419, -0.002, -0.835, -0.0322, -0.4795, -2.915, 25.7, -0.06
1.0429, 0.003, -0.836, -0.0469, -0.5, -3.272, 25.7, -0.07
1.0439, 0.002, -0.844, -0.0537, -0.5117, -3.835, 25.7, -0.07
1.0449, -0.001, -0.847, -0.0576, -0.5186, -4.346, 25.7, -0.08
1.0459, -0.002, -0.848, -0.0557, -0.5449, -4.806, 25.7, -0.08
1.0469, 0.0, -0.857, -0.0576, -0.5439, -5.164, 25.7, -0.09
1.0479, 0.002, -0.869, -0.0449, -0.5205, -5.267, 25.7, -0.09
1.0489, 0.0, -0.882, -0.0322, -0.5, -5.062, 25.7, -0.1
1.0499, 0.001, -0.877, -0.0293, -0.5068, -4.704, 25.7, -0.1
1.0509, 0.006, -0.878, -0.0322, -0.5, -3.988, 25.7, -0.1
1.0519, -0.003, -0.884, -0.0137, -0.4971, -3.272, 25.7, -0.11
1.0529, -0.001, -0.887, -0.0098, -0.5186, -2.812, 25.7, -0.11
1.0539, 0.003, -0.887, -0.0098, -0.5303, -2.71, 25.7, -0.11
1.0549, 0.0, -0.893, 0.0, -0.5391, -3.017, 25.7, -0.11
1.0559, -0.003, -0.895, 0.0088, -0.5645, -3.477, 25.7, -0.12
1.0569, 0.004, -0.896, -0.0029, -0.5811, -3.988, 25.7, -0.12
1.0579, 0.004, -0.901, -0.0039, -0.584, -4.755, 25.7, -0.13
1.0589, 0.005, -0.914, -0.0078, -0.5889, -5.369, 25.7, -0.14
1.0599, 0.0, -0.912, -0.0029, -0.6055, -6.034, 25.7, -0.14
1.0609, -0.003, -0.923, 0.0107, -0.6025, -6.392, 25.7, -0.15
1.0619, -0.008, -0.924, 0.0225, -0.6338, -7.005, 25.7, -0.16
1.0629, -0.003, -0.928, 0.0352, -0.6328, -7.721, 25.7, -0.17
1.0639, -0.003, -0.928, 0.0479, -0.6299, -8.386, 25.7, -0.17
1.0649, -0.003, -0.943, 0.0449, -0.5889, -8.897, 25.7, -0.18
1.0659, 0.0, -0.944, 0.0371, -0.5742, -8.744, 25.7, -0.19
1.0669, 0.0, -0.95, 0.0254, -0.5518, -8.079, 25.7, -0.2
1.0679, -0.002, -0.947, 0.0361, -0.5635, -6.903, 25.7, -0.2
1.0689, -0.003, -0.939, 0.0391, -0.585, -5.625, 25.7, -0.21
1.0699, 0.0, -0.946, 0.042, -0.5986, -4.858, 25.7, -0.21
1.0709, 0.002, -0.954, 0.041, -0.6191, -4.755, 25.7, -0.22
1.0719, 0.005, -0.945, 0.0312, -0.6553, -5.369, 25.7, -0.23
1.0729, 0.011, -0.95, -0.0029, -0.6924, -6.596, 25.7, -0.23
1.0739, 0.004, -0.954, -0.0176, -0.7148, -8.283, 25.7, -0.24
1.0749, -0.014, -0.969, 0.0127, -0.7031, -10.124, 25.7, -0.26
1.0759, -0.006, -0.973, 0.0342, -0.6846, -11.863, 25.7, -0.27
1.0769, -0.002, -0.987, 0.0488, -0.6338, -12.63, 25.7, -0.28
1.0779, 0.003, -0.98, 0.0439, -0.6123, -12.221, 25.7, -0.29
1.0789, 0.002, -0.983, 0.0449, -0.5859, -10.738, 25.7, -0.3
1.0799, -0.002, -0.979, 0.043, -0.5898, -8.897, 25.7, -0.31
1.0809, 0.001, -0.973, 0.0303, -0.6221, -7.312, 25.7, -0.31
1.0819, 0.0, -0.973, 0.0283, -0.6611, -6.801, 25.7, -0.32
1.0829, -0.01, -0.978, 0.0537, -0.6963, -7.568, 25.7, -0.33
1.0839, -0.006, -0.98, 0.0811, -0.6963, -9.204, 25.7, -0.34
1.0849, 0.004, -0.982, 0.0508, -0.6855, -11.3, 25.7, -0.36
1.0859, 0.01, -0.994, 0.0234, -0.6572, -13.243, 25.7, -0.37
1.0869, 0.008, -1.0, 0.0146, -0.6191, -13.704, 25.7, -0.38
1.0879, 0.003, -1.004, 0.0088, -0.5957, -12.681, 25.7, -0.4
1.0889, 0.007, -0.984, -0.0195, -0.6113, -11.096, 25.7, -0.4
1.0899, 0.009, -0.984, -0.0459, -0.6348, -9.664, 25.7, -0.41
1.0909, 0.001, -0.978, -0.0596, -0.6826, -9.153, 25.7, -0.42
1.0919, -0.017, -0.985, -0.0195, -0.6992, -9.92, 25.7, -0.44
1.0929, -0.008, -0.996, 0.0088, -0.7041, -11.198, 25.7, -0.45
1.0939, -0.002, -0.996, 0.0176, -0.6963, -12.834, 25.7, -0.46
1.0949, -0.006, -0.997, 0.0254, -0.6875, -13.397, 25.7, -0.47
1.0959, 0.006, -0.997, -0.0029, -0.6797, -13.039, 25.7, -0.49
1.0969, 0.001, -0.993, 0.0, -0.7021, -12.323, 25.7, -0.5
1.0979, -0.009, -1.0, 0.0332, -0.7109, -12.067, 25.7, -0.51
1.0989, -0.005, -0.997, 0.0439, -0.7158, -12.528, 25.7, -0.52
1.0999, 0.002, -0.996, 0.0322, -0.7148, -13.448, 25.7, -0.54
1.1009, 0.005, -0.997, 0.0215, -0.71, -14.266, 25.7, -0.55
1.1019, 0.005, -0.997, 0.0049, -0.7061, -14.266, 25.7, -0.57
1.1029, 0.008, -0.989, -0.0342, -0.7236, -13.601, 25.7, -0.58
1.1039, 0.012, -0.989, -0.0791, -0.7461, -13.09, 25.5, -0.59
1.1049, -0.017, -0.994, -0.0205, -0.7715, -13.499, 25.5, -0.61
1.1059, -0.01, -1.001, 0.0186, -0.7861, -14.624, 25.5, -0.62
1.1069, 0.002, -1.001, 0.0225, -0.7695, -15.595, 25.5, -0.64
1.1079, 0.007, -0.997, -0.002, -0.7578, -15.647, 25.5, -0.66
1.1089, -0.004, -0.993, 0.0039, -0.7744, -14.982, 25.5, -0.67
1.1099, -0.02, -0.996, 0.0479, -0.7891, -14.573, 25.5, -0.68
1.1109, -0.004, -0.986, 0.041, -0.7949, -14.931, 25.5, -0.7
1.1119, 0.0, -0.999, 0.041, -0.7734, -15.8, 25.5, -0.72
1.1129, -0.002, -0.994, 0.0645, -0.7783, -16.516, 25.5, -0.73
1.1139, 0.017, -0.992, 0.0029, -0.7656, -16.209, 25.5, -0.75
1.1149, 0.001, -0.988, -0.0156, -0.7852, -15.391, 25.5, -0.76
1.1159, -0.009, -0.983, 0.0039, -0.7861, -15.186, 25.5, -0.78
1.1169, -0.008, -0.979, 0.0547, -0.8027, -15.8, 25.5, -0.8
1.1179, -0.004, -0.983, 0.0732, -0.7852, -16.874, 25.5, -0.81
1.1189, 0.014, -0.978, 0.0195, -0.7969, -17.487, 25.5, -0.83
1.1199, -0.009, -0.987, 0.0498, -0.7881, -17.181, 25.5, -0.85
1.1209, -0.005, -0.989, 0.0732, -0.7666, -17.129, 25.5, -0.87
1.1219, 0.006, -0.98, 0.0508, -0.7705, -17.794, 25.5, -0.89
1.1229, 0.01, -0.977, 0.0225, -0.7725, -18.663, 25.5, -0.91
1.1239, 0.021, -0.966, -0.042, -0.7822, -18.817, 25.5, -0.92
1.1249, 0.008, -0.974, -0.0625, -0.7715, -18.357, 25.5, -0.94
1.1259, -0.015, -0.968, -0.0039, -0.7744, -18.254, 25.5, -0.96
1.1269, -0.008, -0.972, 0.0264, -0.7666, -18.561, 25.5, -0.98
1.1279, 0.007, -0.97, 0.0039, -0.7539, -18.766, 25.5, -1.0
1.1289, 0.003, -0.953, -0.0078, -0.7842, -18.152, 25.5, -1.01
1.1299, -0.009, -0.961, 0.0303, -0.7891, -17.539, 25.5, -1.03
1.1309, -0.004, -0.947, 0.0361, -0.7988, -17.692, 25.5, -1.05
1.1319, 0.004, -0.957, 0.0352, -0.7832, -18.612, 25.5, -1.07
1.1329, 0.014, -0.947, -0.0088, -0.7842, -19.175, 25.5, -1.09
1.1339, 0.016, -0.935, -0.0664, -0.8076, -18.919, 25.5, -1.11
1.1349, -0.021, -0.936, -0.0264, -0.8252, -18.51, 25.5, -1.13
1.1359, -0.02, -0.931, 0.0312, -0.8447, -18.766, 25.5, -1.15
1.1369, 0.003, -0.936, 0.0176, -0.8301, -19.482, 25.5, -1.17
1.1379, 0.005, -0.921, -0.0088, -0.8555, -19.788, 25.5, -1.19
1.1389, -0.006, -0.932, 0.0322, -0.8369, -19.533, 25.5, -1.2
1.1399, -0.005, -0.915, 0.0498, -0.8594, -19.737, 25.5, -1.23
1.1409, -0.006, -0.918, 0.0625, -0.8555, -20.453, 25.5, -1.25
1.1419, 0.025, -0.915, -0.0078, -0.8564, -21.067, 25.5, -1.27
1.1429, 0.0, -0.913, -0.0176, -0.8574, -21.016, 25.5, -1.29
1.1439, -0.021, -0.905, 0.0605, -0.8457, -21.016, 25.5, -1.31
1.1449, 0.001, -0.902, 0.0732, -0.8359, -21.476, 25.5, -1.33
1.1459, 0.014, -0.892, 0.0215, -0.8398, -21.731, 25.5, -1.35
1.1469, -0.012, -0.896, 0.0635, -0.8242, -21.322, 25.5, -1.37
1.1479, -0.002, -0.893, 0.0801, -0.7871, -21.016, 25.5, -1.4
1.1489, 0.008, -0.88, 0.0449, -0.7979, -21.373, 25.5, -1.42
1.1499, 0.021, -0.881, -0.0234, -0.7871, -21.783, 25.5, -1.44
1.1509, 0.005, -0.878, -0.0645, -0.792, -21.425, 25.5, -1.46
1.1519, -0.018, -0.867, 0.0068, -0.8096, -20.811, 25.5, -1.48
1.1529, -0.003, -0.868, 0.0293, -0.8076, -21.22, 25.5, -1.51
1.1539, 0.007, -0.848, -0.0039, -0.8359, -21.731, 25.5, -1.52
1.1549, -0.008, -0.849, 0.0107, -0.8506, -21.783, 25.5, -1.55
1.1559, -0.011, -0.851, 0.0479, -0.8232, -21.936, 25.5, -1.57
1.1569, 0.011, -0.846, 0.0332, -0.8281, -22.55, 25.5, -1.59
1.1579, 0.026, -0.838, -0.0469, -0.8301, -23.163, 25.5, -1.62
1.1589, 0.006, -0.832, -0.0811, -0.8369, -22.959, 25.5, -1.64
1.1599, -0.032, -0.818, 0.0303, -0.8555, -22.601, 25.5, -1.66
1.1609, 0.005, -0.828, 0.0195, -0.8359, -22.703, 25.5, -1.68
1.1619, 0.01, -0.811, -0.0186, -0.8447, -22.652, 25.5, -1.7
1.1629, -0.018, -0.817, 0.0332, -0.832, -21.936, 25.5, -1.73
1.1639, -0.009, -0.804, 0.0605, -0.8359, -21.629, 25.5, -1.75
1.1649, -0.005, -0.797, 0.0654, -0.8369, -22.192, 25.5, -1.77
1.1659, 0.025, -0.792, -0.0312, -0.8369, -22.498, 25.5, -1.79
1.1669, -0.006, -0.793, -0.0098, -0.8252, -22.243, 25.5, -1.82
1.1679, -0.017, -0.777, 0.0713, -0.8359, -22.14, 25.5, -1.84
1.1689, 0.008, -0.778, 0.0625, -0.8164, -22.703, 25.5, -1.86
1.1699, -0.004, -0.769, 0.0371, -0.8389, -23.061, 25.5, -1.88
1.1709, -0.002, -0.765, 0.0762, -0.7979, -22.959, 25.5, -1.91
1.1719, 0.005, -0.755, 0.0703, -0.8008, -23.47, 25.5, -1.93
1.1729, 0.027, -0.748, -0.0146, -0.8008, -24.083, 25.5, -1.96
1.1739, -0.001, -0.742, -0.0498, -0.8096, -24.135, 25.5, -1.98
1.1749, -0.015, -0.723, 0.0039, -0.8135, -23.93, 25.5, -2.01
1.1759, -0.005, -0.732, 0.0391, -0.7842, -24.083, 25.5, -2.03
1.1769, 0.011, -0.714, -0.0156, -0.8027, -24.135, 25.5, -2.05
1.1779, -0.014, -0.718, 0.0371, -0.7939, -23.419, 24.7, -2.08
1.1789, -0.013, -0.713, 0.0723, -0.7744, -23.061, 24.7, -2.1
1.1799, 0.022, -0.698, 0.0059, -0.7822, -23.419, 24.7, -2.12
1.1809, 0.02, -0.683, -0.0703, -0.792, -23.47, 24.7, -2.15
1.1819, -0.022, -0.685, -0.0264, -0.8037, -23.163, 24.7, -2.17
1.1829, -0.014, -0.676, 0.0391, -0.8262, -23.214, 24.7, -2.19
1.1839, 0.016, -0.674, -0.0098, -0.8174, -23.674, 24.7, -2.22
1.1849, -0.002, -0.664, 0.0, -0.8252, -23.93, 24.7, -2.24
1.1859, -0.017, -0.654, 0.0703, -0.8057, -23.777, 24.7, -2.26
1.1869, 0.0, -0.644, 0.0635, -0.8027, -23.93, 24.7, -2.29
1.1879, 0.029, -0.636, -0.0127, -0.8018, -24.083, 24.7, -2.31
1.1889, -0.007, -0.637, -0.0078, -0.7891, -23.674, 24.7, -2.34
1.1899, -0.014, -0.626, 0.0586, -0.7715, -23.368, 24.7, -2.36
1.1909, 0.008, -0.617, 0.0605, -0.7598, -23.521, 24.7, -2.38
1.1919, 0.004, -0.603, 0.0205, -0.7803, -23.419, 24.7, -2.41
1.1929, -0.018, -0.62, 0.0859, -0.7236, -22.805, 24.7, -2.43
1.1939, -0.004, -0.6, 0.0957, -0.7119, -22.805, 24.7, -2.45
1.1949, 0.023, -0.588, 0.0156, -0.7002, -23.317, 24.7, -2.48
1.1959, 0.015, -0.563, -0.0625, -0.7344, -23.47, 24.7, -2.5
1.1969, -0.021, -0.562, -0.002, -0.7314, -23.163, 24.7, -2.52
1.1979, -0.007, -0.563, 0.0283, -0.7314, -23.265, 24.7, -2.55
1.1989, 0.007, -0.544, -0.001, -0.748, -23.674, 24.7, -2.57
1.1999, -0.013, -0.545, 0.0312, -0.7412, -23.674, 24.7, -2.59
1.2009, -0.01, -0.539, 0.0762, -0.7295, -23.572, 24.7, -2.62
1.2019, 0.02, -0.532, 0.04, -0.7109, -24.186, 24.7, -2.64
1.2029, 0.022, -0.516, -0.0645, -0.7314, -24.493, 24.7, -2.67
1.2039, -0.013, -0.511, -0.0371, -0.7373, -24.339, 24.7, -2.69
1.2049, -0.019, -0.502, 0.0488, -0.7568, -24.339, 24.7, -2.71
1.2059, 0.027, -0.504, -0.0127, -0.7266, -24.441, 24.7, -2.74
1.2069, -0.004, -0.488, 0.0117, -0.7363, -23.981, 24.7, -2.76
1.2079, -0.007, -0.476, 0.0527, -0.7158, -23.317, 24.7, -2.79
1.2089, 0.003, -0.471, 0.0576, -0.6982, -23.419, 24.7, -2.81
1.2099, 0.023, -0.465, 0.0059, -0.6797, -23.572, 24.7, -2.83
1.2109, 0.001, -0.448, -0.0166, -0.6855, -23.112, 24.7, -2.85
1.2119, -0.017, -0.438, 0.043, -0.6787, -22.396, 24.7, -2.88
1.2129, -0.008, -0.43, 0.0811, -0.668, -22.345, 24.7, -2.9
1.2139, 0.019, -0.416, 0.0186, -0.6699, -22.396, 24.7, -2.92
1.2149, -0.015, -0.426, 0.0576, -0.6475, -21.987, 24.7, -2.94
1.2159, -0.005, -0.413, 0.0879, -0.5996, -21.629, 24.7, -2.96
1.2169, 0.015, -0.4, 0.0576, -0.5898, -22.192, 24.7, -2.99
1.2179, 0.027, -0.384, -0.0273, -0.5859, -22.55, 24.7, -3.01
1.2189, 0.001, -0.375, -0.0479, -0.5967, -22.345, 24.7, -3.03
1.2199, -0.015, -0.363, 0.0088, -0.5957, -22.192, 24.7, -3.06
1.2209, 0.0, -0.362, 0.0234, -0.584, -22.243, 24.7, -3.08
1.2219, 0.005, -0.342, -0.0049, -0.5898, -22.038, 24.7, -3.1
1.2229, -0.005, -0.339, 0.0195, -0.5742, -21.322, 24.7, -3.12
1.2239, -0.017, -0.339, 0.0732, -0.5381, -20.913, 24.7, -3.14
1.2249, 0.008, -0.33, 0.0605, -0.5234, -21.22, 24.7, -3.16
1.2259, 0.021, -0.306, -0.0264, -0.542, -21.629, 24.7, -3.18
1.2269, 0.001, -0.286, -0.0498, -0.582, -21.169, 24.7, -3.2
1.2279, -0.012, -0.286, 0.0, -0.5908, -20.606, 24.7, -3.22
1.2289, -0.008, -0.281, 0.0508, -0.5986, -20.913, 24.7, -3.25
1.2299, 0.015, -0.278, 0.001, -0.5723, -21.322, 24.7, -3.27
1.2309, 0.006, -0.262, -0.0059, -0.5781, -21.016, 24.7, -3.29
1.2319, -0.011, -0.26, 0.0459, -0.542, -20.658, 24.7, -3.31
1.2329, -0.001, -0.247, 0.0625, -0.5293, -20.964, 24.7, -3.33
1.2339, 0.01, -0.232, 0.0518, -0.5273, -21.118, 24.7, -3.35
1.2349, 0.006, -0.224, 0.0059, -0.5146, -20.811, 24.7, -3.37
1.2359, -0.004, -0.218, 0.0215, -0.4971, -20.095, 24.7, -3.39
1.2369, -0.009, -0.205, 0.0645, -0.4805, -19.993, 24.7, -3.41
1.2379, 0.003, -0.202, 0.0635, -0.4531, -20.044, 24.7, -3.43
1.2389, 0.021, -0.186, 0.0107, -0.4629, -19.635, 24.7, -3.45
1.2399, 0.0, -0.173, 0.0156, -0.4707, -18.715, 24.7, -3.47
1.2409, -0.01, -0.179, 0.0615, -0.4287, -18.152, 24.7, -3.48
1.2419, -0.003, -0.167, 0.0723, -0.3896, -18.561, 24.7, -3.5
1.2429, 0.007, -0.154, 0.0469, -0.3525, -18.868, 24.7, -3.52
1.2439, 0.016, -0.136, -0.0127, -0.334, -18.152, 24.7, -3.54
1.2449, 0.007, -0.12, -0.0322, -0.3438, -16.925, 24.7, -3.55
1.2459, -0.009, -0.114, -0.0107, -0.3369, -16.26, 24.7, -3.57
1.2469, -0.006, -0.104, 0.0088, -0.3369, -16.414, 24.7, -3.59
1.2479, 0.005, -0.102, -0.0059, -0.3213, -16.823, 24.7, -3.61
1.2489, 0.011, -0.086, -0.0225, -0.3125, -16.567, 24.7, -3.62
1.2499, -0.005, -0.071, 0.0068, -0.3359, -15.953, 24.7, -3.64
1.2509, -0.002, -0.075, 0.0234, -0.3154, -15.647, 24.7, -3.65
1.2519, -0.007, -0.063, 0.0498, -0.3076, -16.005, 26.2, -3.67
1.2529, 0.003, -0.057, 0.0361, -0.2861, -16.567, 26.2, -3.69
1.2539, 0.004, -0.031, 0.0176, -0.293, -16.516, 26.2, -3.7
1.2549, 0.004, -0.025, -0.0195, -0.3066, -15.544, 26.2, -3.72
1.2559, 0.0, -0.011, -0.0215, -0.3242, -14.573, 26.2, -3.73
1.2569, 0.0, -0.012, -0.002, -0.3008, -14.266, 26.2, -3.74
1.2579, -0.001, -0.001, 0.0225, -0.2959, -14.522, 26.2, -3.76
1.2589, -0.005, 0.006, 0.0391, -0.2588, -14.88, 26.2, -3.77
1.2599, 0.003, 0.011, 0.0234, -0.2334, -14.522, 26.2, -3.79
1.2609, 0.007, 0.03, -0.0039, -0.2295, -13.448, 26.2, -3.8
1.2619, -0.002, 0.044, 0.001, -0.2451, -12.323, 26.2, -3.81
1.2629, -0.002, 0.057, 0.0049, -0.2646, -12.067, 26.2, -3.82
1.2639, -0.006, 0.058, 0.0332, -0.248, -12.425, 26.2, -3.84
1.2649, -0.001, 0.068, 0.042, -0.2285, -13.141, 26.2, -3.85
1.2659, 0.002, 0.069, 0.0518, -0.1816, -13.601, 26.2, -3.86
1.2669, -0.003, 0.085, 0.0654, -0.1582, -12.988, 26.2, -3.87
1.2679, 0.002, 0.099, 0.0527, -0.1406, -11.607, 26.2, -3.88
1.2689, -0.001, 0.105, 0.0488, -0.1289, -10.175, 26.2, -3.89
1.2699, 0.001, 0.133, 0.041, -0.1572, -9.153, 26.2, -3.9
1.2709, -0.003, 0.131, 0.0391, -0.1533, -9.102, 26.2, -3.91
1.2719, -0.006, 0.135, 0.0586, -0.1396, -9.766, 26.2, -3.92
1.2729, -0.005, 0.145, 0.0645, -0.1279, -10.84, 26.2, -3.94
1.2739, -0.003, 0.152, 0.0732, -0.0928, -11.351, 26.2, -3.95
1.2749, 0.001, 0.166, 0.0732, -0.0557, -11.045, 26.2, -3.96
1.2759, 0.0, 0.174, 0.0674, -0.0195, -9.562, 26.2, -3.96
1.2769, 0.003, 0.186, 0.0605, -0.0049, -8.13, 26.2, -3.97
1.2779, 0.003, 0.206, 0.0605, -0.0156, -6.903, 26.2, -3.98
1.2789, 0.0, 0.217, 0.0664, -0.0205, -6.085, 26.2, -3.98
1.2799, 0.0, 0.224, 0.0625, -0.0371, -6.136, 26.2, -3.99
1.2809, -0.005, 0.23, 0.0762, -0.0371, -6.852, 26.2, -4.0
1.2819, -0.007, 0.234, 0.0771, -0.0166, -7.67, 26.2, -4.01
1.2829, 0.0, 0.239, 0.0723, 0.0215, -8.437, 26.2, -4.01
1.2839, 0.004, 0.247, 0.0605, 0.0654, -8.948, 26.2, -4.02
1.2849, 0.003, 0.255, 0.0508, 0.1074, -8.59, 26.2, -4.03
1.2859, 0.006, 0.262, 0.0332, 0.1504, -7.363, 26.2, -4.04
1.2869, 0.001, 0.285, 0.0283, 0.166, -5.42, 26.2, -4.04
1.2879, 0.005, 0.294, 0.0205, 0.1904, -3.375, 26.2, -4.04
1.2889, -0.002, 0.309, 0.0371, 0.1904, -1.841, 26.2, -4.04
1.2899, 0.002, 0.319, 0.0254, 0.1826, -0.972, 26.2, -4.04
1.2909, -0.002, 0.327, 0.0352, 0.1748, -0.716, 26.2, -4.04
1.2919, 0.002, 0.341, 0.0303, 0.1621, -0.92, 26.2, -4.04
1.2929, 0.001, 0.346, 0.0273, 0.167, -1.381, 26.2, -4.05
1.2939, 0.001, 0.357, 0.0371, 0.167, -1.943, 26.2, -4.05
1.2949, 0.0, 0.364, 0.0322, 0.1826, -2.454, 26.2, -4.05
1.2959, 0.004, 0.369, 0.0176, 0.2002, -2.608, 26.2, -4.05
1.2969, -0.003, 0.375, 0.0186, 0.2275, -2.403, 26.2, -4.05
1.2979, -0.001, 0.387, 0.0166, 0.2461, -1.892, 26.2, -4.06
1.2989, 0.002, 0.397, 0.0, 0.2607, -1.074, 26.2, -4.06
1.2999, 0.001, 0.413, 0.0049, 0.2676, -0.409, 26.2, -4.06
1.3009, -0.002, 0.425, 0.0127, 0.2715, 0.307, 26.2, -4.05
1.3019, -0.006, 0.428, 0.0195, 0.2793, 0.869, 26.2, -4.05
1.3029, 0.004, 0.44, 0.0068, 0.2715, 0.92, 26.2, -4.05
1.3039, -0.006, 0.441, 0.0186, 0.2881, 0.818, 26.2, -4.05
1.3049, 0.0, 0.453, 0.0107, 0.2939, 0.665, 26.2, -4.05
1.3059, -0.002, 0.462, 0.0146, 0.3115, 0.716, 26.2, -4.05
1.3069, 0.0, 0.468, 0.0078, 0.334, 0.972, 26.2, -4.05
1.3079, -0.003, 0.475, 0.0088, 0.3535, 1.432, 26.2, -4.05
1.3089, 0.001, 0.49, 0.0068, 0.3525, 1.994, 26.2, -4.04
1.3099, 0.001, 0.505, 0.0127, 0.3604, 2.557, 26.2, -4.04
1.3109, 0.0, 0.507, 0.0166, 0.374, 3.17, 26.2, -4.04
1.3119, -0.002, 0.514, 0.0244, 0.3809, 3.579, 26.2, -4.03
1.3129, 0.002, 0.528, 0.0254, 0.3652, 3.835, 26.2, -4.03
1.3139, 0.0, 0.538, 0.0361, 0.3574, 3.733, 26.2, -4.03
1.3149, 0.001, 0.545, 0.0342, 0.3623, 3.426, 26.2, -4.02
1.3159, 0.0, 0.552, 0.041, 0.3555, 2.966, 26.2, -4.02
1.3169, 0.001, 0.556, 0.0449, 0.3682, 2.608, 26.2, -4.02
1.3179, -0.003, 0.566, 0.0547, 0.3701, 2.506, 26.2, -4.02
1.3189, -0.004, 0.578, 0.0537, 0.3799, 2.506, 26.2, -4.01
1.3199, 0.0, 0.575, 0.0518, 0.4131, 2.71, 26.2, -4.01
1.3209, 0.001, 0.59, 0.0449, 0.4072, 3.119, 26.2, -4.01
1.3219, 0.001, 0.603, 0.0449, 0.4072, 3.579, 26.2, -4.0
1.3229, -0.001, 0.608, 0.0459, 0.415, 4.039, 26.2, -4.0
1.3239, 0.0, 0.615, 0.0352, 0.4199, 4.551, 26.2, -3.99
1.3249, 0.004, 0.624, 0.0127, 0.4219, 4.96, 26.2, -3.99
1.3259, 0.005, 0.625, -0.0068, 0.4443, 5.318, 25.7, -3.98
1.3269, 0.009, 0.632, -0.0332, 0.4629, 5.88, 25.7, -3.97
1.3279, 0.006, 0.641, -0.0537, 0.4668, 6.494, 25.7, -3.97
1.3289, 0.003, 0.654, -0.0801, 0.4707, 7.107, 25.7, -3.96
1.3299, -0.004, 0.663, -0.0742, 0.4648, 7.823, 25.7, -3.95
1.3309, -0.003, 0.673, -0.0703, 0.4561, 8.283, 25.7, -3.94
1.3319, 0.001, 0.679, -0.0703, 0.4404, 8.181, 25.7, -3.93
1.3329, -0.003, 0.691, -0.0527, 0.4131, 7.465, 25.7, -3.93
